Numb,Wav,,ECG,,E4-EDA,,E4-TEMP,,Segment ID,Total Evaluation,,,Eval01F,,,Eval02M,,,Eval03F,,,Eval04F,,,Eval05M,,,Eval06M,,,Eval07M,,,Eval08F,,,Eval09M,,,Eval10F,,
296,13.231,23.655,0.01084514,0.03976551,3.323049,3.37553,30.27,30.23,Sess03_impro01_F002,neutral,2.1,2.2,neutral,3,1,sad,2,2,neutral,2,3,neutral,2,2,sad,2,1,neutral,2,2,neutral,2,3,neutral,2,2,neutral,2,3,neutral,2,3
297,23.655,26.383,0.03976551,-0.3000489,3.37553,3.338409,30.23,30.23,Sess03_impro01_M002,neutral,2,2.1,neutral,2,1,sad,2,2,neutral,2,2,neutral,2,2,sad,2,1,neutral,2,2,neutral,2,3,neutral,2,2,neutral,2,3,neutral,2,3
298,26.383,29.986,-0.3000489,-0.003615046,3.338409,3.305129,30.23,30.21,Sess03_impro01_F003,neutral,2,2.2,neutral,2,2,sad,2,2,neutral,2,2,neutral,2,2,sad,2,1,neutral,2,2,neutral,2,3,neutral,2,2,neutral,2,3,sad,2,3
299,29.986,31.763,-0.003615046,-0.3615046,3.305129,3.316649,30.21,30.17,Sess03_impro01_M003,neutral,2.1,2.6,angry,2,3,neutral,2,3,neutral,2,2,neutral,2,2,sad,2,2,neutral,2,2,neutral,2,3,angry,2,3,neutral,3,3,sad,2,3
300,31.763,33.58,-0.3615046,0.03253542,3.316649,3.308969,30.17,30.19,Sess03_impro01_F004,neutral,2,2.6,neutral,2,3,sad,2,3,neutral,2,2,neutral,2,2,sad,2,2,neutral,2,2,neutral,2,3,angry,2,3,neutral,2,3,sad,2,3
301,33.58,37.046,0.03253542,1.337567,3.308969,3.282089,30.19,30.19,Sess03_impro01_M004,neutral,2,2.6,angry,2,3,neutral,2,3,neutral,2,2,neutral,2,2,sad,2,2,neutral,2,2,neutral,2,3,angry,2,3,neutral,2,3,sad,2,3
302,37.046,52.269,1.337567,-0.0469956,3.282089,3.215527,30.19,30.15,Sess03_impro01_F005,neutral,2,2.6,neutral,2,3,sad,2,2,neutral,2,3,neutral,2,2,sad,2,2,neutral,2,2,neutral,2,3,sad,2,3,neutral,2,3,neutral,2,3
303,52.269,59.676,-0.0469956,-0.01446019,3.215527,3.216807,30.15,30.11,Sess03_impro01_M005,angry,2.1,3.4,neutral,3,4,sad,2,4,angry,2,4,angry,2,2,angry,2,4,angry,2,2,angry,2,3,angry,2,4,angry,2,4,angry,2,3
304,59.676,64.28,-0.01446019,0.06507084,3.216807,3.204007,30.11,30.11,Sess03_impro01_F006,angry,2.2,3.1,neutral,3,3,angry,3,3,angry,2,4,angry,2,2,angry,2,4,angry,2,2,neutral,2,3,angry,2,4,neutral,2,3,angry,2,3
305,64.28,64.959,0.06507084,-0.4916463,3.204007,3.202727,30.11,30.11,Sess03_impro01_M006,neutral,2.3,2.7,neutral,3,2,neutral,3,3,neutral,2,3,neutral,2,2,sad,2,2,neutral,2,2,neutral,2,3,angry,2,4,neutral,3,3,sad,2,3
306,64.959,66.147,-0.4916463,-0.03615047,3.202727,3.206567,30.11,30.13,Sess03_impro01_F007,neutral,2.2,2.7,neutral,2,3,sad,3,2,neutral,2,3,neutral,2,2,sad,2,2,neutral,2,2,neutral,3,3,angry,2,4,neutral,2,3,sad,2,3
307,66.147,71.758,-0.03615047,-0.2385931,3.206567,3.165606,30.13,30.11,Sess03_impro01_M007,angry,1.8,3.8,angry,2,4,angry,2,4,angry,2,4,angry,2,4,angry,1,4,angry,2,2,angry,2,4,angry,2,4,angry,2,4,angry,1,4
308,71.758,74.543,-0.2385931,2.505227,3.165606,3.221927,30.11,30.09,Sess03_impro01_F008,angry,1.8,3.4,angry,2,3,angry,2,3,angry,2,4,angry,2,4,angry,1,4,angry,2,2,angry,2,4,angry,2,4,angry,2,3,angry,1,3
309,74.543,76.144,2.505227,-0.310894,3.221927,3.170727,30.09,30.09,Sess03_impro01_M008,angry,2,3.4,surprise,2,3,angry,3,3,angry,2,4,angry,2,4,angry,1,4,angry,2,2,angry,2,4,angry,2,4,angry,2,3,angry,2,3
310,76.144,78.204,-0.310894,-0.1337567,3.170727,3.201447,30.09,30.11,Sess03_impro01_F009,angry,1.9,3.4,neutral,2,3,angry,2,3,angry,2,4,angry,2,4,angry,1,4,angry,2,2,angry,2,4,angry,2,4,angry,2,3,angry,2,3
311,78.204,82.771,-0.1337567,-0.06507084,3.201447,3.168167,30.11,30.09,Sess03_impro01_M009,angry,1.8,3.9,angry,2,4,angry,2,4,angry,2,4,angry,2,4,angry,1,4,angry,2,2,angry,2,4,angry,2,5,angry,2,4,angry,1,4
312,82.771,86.309,-0.06507084,-0.01807523,3.168167,3.152806,30.09,30.11,Sess03_impro01_F010,angry,1.8,3.8,angry,1,5,angry,2,3,angry,2,4,angry,2,4,angry,1,4,angry,2,2,angry,2,4,angry,2,5,neutral,2,4,neutral,2,3
313,86.309,88.393,-0.01807523,0.007230093,3.152806,3.113126,30.11,30.11,Sess03_impro01_M010,angry,1.6,3.9,angry,1,3,angry,1,5,angry,2,4,angry,2,4,angry,1,4,angry,2,2,angry,2,4,angry,2,5,angry,2,4,angry,1,4
314,88.393,89.402,0.007230093,1.840059,3.113126,3.106726,30.11,30.11,Sess03_impro01_F011,angry,1.9,3.8,angry,2,3,angry,2,4,angry,2,4,angry,2,4,angry,1,4,angry,2,2,angry,2,4,angry,2,5,angry,2,4,angry,2,4
315,89.402,91.392,1.840059,0.4518808,3.106726,3.037605,30.11,30.11,Sess03_impro01_M011,angry,1.6,4.1,angry,2,4,angry,1,5,angry,2,4,angry,2,4,angry,1,4,angry,2,2,angry,2,4,angry,1,5,angry,2,5,angry,1,4
316,91.392,93.373,0.4518808,0.08676112,3.037605,3.058085,30.11,30.09,Sess03_impro01_F012,angry,1.9,3.7,neutral,2,3,angry,2,3,angry,2,4,angry,2,4,angry,1,4,angry,2,2,angry,2,4,angry,2,5,angry,2,4,angry,2,4
317,93.373,98.247,0.08676112,-0.01446019,3.058085,3.056805,30.09,30.07,Sess03_impro01_M012,angry,1.7,3.7,angry,2,3,angry,2,3,angry,2,4,angry,1,4,angry,1,4,angry,2,2,angry,2,4,angry,2,5,angry,2,4,angry,1,4
318,98.247,101.596,-0.01446019,0.08676112,3.056805,3.074725,30.07,30.13,Sess03_impro01_F013,angry,1.7,3.4,angry,2,3,angry,2,3,angry,2,4,angry,1,4,angry,1,4,angry,2,2,angry,2,4,angry,2,4,angry,2,3,angry,1,3
319,101.596,105.255,0.08676112,0.05061065,3.074725,3.044005,30.13,30.09,Sess03_impro01_M013,angry,1.7,3.6,angry,2,2,angry,2,4,angry,2,4,angry,1,4,angry,1,4,angry,2,2,angry,2,4,angry,2,5,angry,2,4,angry,1,3
320,105.255,113.979,0.05061065,-0.1012213,3.044005,3.033764,30.09,30.11,Sess03_impro01_M014,sad,1.2,3.7,sad,1,2,sad,1,4,sad,2,4,sad,1,5,sad,1,5,sad,1,2,angry,2,4,sad,1,4,sad,1,4,sad,1,3
321,113.979,117.323,-0.1012213,0.06868588,3.033764,3.052965,30.11,30.07,Sess03_impro01_F014,sad,1.3,3.7,sad,1,2,sad,1,5,sad,2,4,sad,1,5,sad,1,5,sad,1,2,angry,2,4,sad,1,4,sad,2,3,sad,1,3
322,117.323,119.649,0.06868588,0.2205178,3.052965,3.033764,30.07,30.13,Sess03_impro01_M015,sad,1.4,3.7,sad,1,3,sad,1,5,sad,2,4,sad,1,4,sad,1,5,sad,2,2,angry,2,4,sad,1,4,sad,2,3,sad,1,3
323,119.649,124.641,0.2205178,0.05784074,3.033764,3.029924,30.13,30.13,Sess03_impro01_F015,sad,1.4,3.5,sad,1,2,sad,1,4,sad,2,4,sad,1,4,sad,1,5,sad,2,2,angry,2,4,sad,1,4,sad,2,3,sad,1,3
324,124.641,126.8,0.05784074,-0.07953102,3.029924,3.027364,30.13,30.11,Sess03_impro01_M016,angry,1.3,4.2,angry,1,4,angry,1,5,angry,2,4,angry,1,5,angry,1,5,sad,1,2,angry,2,4,angry,1,5,angry,2,4,angry,1,4
325,126.8,131.817,-0.07953102,0.02530533,3.027364,3.093925,30.11,30.13,Sess03_impro01_F016,angry,1.5,3.9,angry,1,3,sad,2,4,angry,2,4,angry,1,5,sad,1,5,sad,1,2,angry,3,4,angry,1,5,angry,2,4,sad,1,3
326,131.817,143.516,0.02530533,0,3.093925,3.084965,30.13,30.09,Sess03_impro01_M017,angry,1.4,4.1,angry,1,4,angry,2,4,angry,2,4,angry,1,5,angry,1,5,angry,1,1,angry,2,4,angry,1,5,angry,2,5,angry,1,4
327,143.516,156.933,0,-0.01807523,3.084965,3.014564,30.09,30.11,Sess03_impro01_F017,sad,1.4,3.3,sad,1,2,sad,2,3,sad,2,2,sad,1,5,sad,1,5,angry,1,1,sad,2,4,angry,1,5,sad,2,3,sad,1,3
328,156.933,160.923,-0.01807523,-0.3831949,3.014564,3.000484,30.11,30.09,Sess03_impro01_M018,sad,1.5,3.1,sad,1,2,sad,3,3,sad,2,2,sad,1,4,sad,1,5,sad,1,1,sad,2,4,sad,1,4,sad,2,3,sad,1,3
329,160.923,182.477,-0.3831949,0.007230093,3.000484,2.908402,30.09,30.09,Sess03_impro01_F018,sad,1.6,3.1,sad,2,2,sad,3,2,sad,2,2,sad,1,4,sad,1,5,sad,1,1,sad,2,4,sad,1,4,sad,2,4,sad,1,3
330,182.477,185.016,0.007230093,0.02169028,2.908402,2.893042,30.09,30.09,Sess03_impro01_M019,sad,1.9,3,neutral,2,3,sad,3,2,sad,2,2,sad,1,4,sad,1,4,sad,1,1,neutral,2,3,sad,2,4,neutral,3,4,sad,2,3
331,185.016,195.402,0.02169028,-0.1192965,2.893042,2.887922,30.09,30.05,Sess03_impro01_F019,sad,1.8,2.8,angry,2,2,sad,2,2,sad,2,2,sad,1,3,sad,1,4,sad,1,1,sad,2,3,sad,2,4,neutral,3,4,sad,2,3
332,195.402,198.8,-0.1192965,0.02530533,2.887922,2.861041,30.05,30.05,Sess03_impro01_M020,sad,1.5,3.4,neutral,2,3,sad,1,4,sad,2,4,sad,1,4,sad,1,4,sad,1,1,sad,2,3,sad,2,4,neutral,2,4,sad,1,3
333,198.8,202.92,0.02530533,-0.02169028,2.861041,2.834161,30.05,30.03,Sess03_impro01_F020,sad,1.5,3.2,sad,2,2,sad,1,5,sad,2,2,sad,1,4,sad,1,4,sad,1,1,sad,2,3,sad,2,4,neutral,2,4,sad,1,3
334,202.92,208.372,-0.02169028,0.03253542,2.834161,2.820081,30.03,30.03,Sess03_impro01_M021,sad,1.1,3.4,sad,1,3,sad,1,5,sad,2,2,sad,1,5,sad,1,4,sad,1,1,sad,1,4,sad,1,4,sad,1,3,sad,1,3
335,208.372,286.777,0.03253542,0.03253542,2.820081,2.697199,30.03,29.83,Sess03_impro01_F021,sad,1.4,3.2,sad,2,3,sad,2,2,sad,2,2,sad,1,5,sad,1,5,sad,1,1,sad,1,4,sad,2,4,sad,1,3,sad,1,3
336,286.777,331.931,0.03253542,0.01446019,2.697199,2.634478,29.83,29.67,Sess03_impro01_F022,sad,1.6,3,sad,2,3,sad,2,2,sad,2,3,sad,1,4,sad,1,4,sad,1,1,sad,2,3,sad,2,4,sad,2,3,sad,1,3
337,331.931,334.063,0.01446019,-0.2422081,2.634478,2.629358,29.67,29.69,Sess03_impro01_M022,sad,1.7,2.5,sad,2,1,sad,2,2,sad,2,2,sad,1,3,sad,2,4,sad,1,1,sad,2,3,sad,2,4,neutral,2,3,sad,1,2
338,334.063,350.684,-0.2422081,-0.2422081,2.629358,2.533356,29.69,29.67,Sess03_impro01_F023,sad,2,2.8,sad,3,2,sad,3,2,sad,2,2,sad,1,3,sad,2,4,sad,2,2,sad,2,4,sad,2,4,neutral,2,3,sad,1,2
339,350.684,353.18,-0.2422081,0.09037616,2.533356,2.530796,29.67,29.65,Sess03_impro01_M023,sad,2.4,2.7,sad,3,2,sad,3,3,sad,3,2,sad,1,3,sad,3,3,sad,2,2,sad,2,4,sad,2,3,neutral,3,3,sad,2,2
340,353.18,365.272,0.09037616,-0.1952125,2.530796,2.484715,29.65,29.63,Sess03_impro01_F024,neutral;sad,2.7,2.8,neutral,3,3,neutral,3,3,sad,3,3,neutral,4,3,sad,3,3,sad,2,2,neutral,2,3,sad,2,3,neutral,3,3,sad,2,2
341,365.272,366.848,-0.1952125,-0.390425,2.484715,2.497515,29.63,29.61,Sess03_impro01_M024,sad,3,2.9,sad,3,3,happy,3,3,sad,3,3,neutral,4,3,sad,3,4,sad,2,2,neutral,2,3,happy,3,3,neutral,3,3,sad,4,2
342,366.848,399.686,-0.390425,-0.2385931,2.497515,2.514156,29.61,29.53,Sess03_impro01_F025,neutral,3.2,3,neutral,3,3,neutral,3,2,neutral,3,3,neutral,4,3,sad,3,4,neutral,4,3,neutral,2,3,neutral,3,3,neutral,3,3,neutral,4,3
343,399.686,402.85,-0.2385931,0.06145579,2.514156,2.519276,29.53,29.47,Sess03_impro01_M025,neutral,3.3,2.8,neutral,3,3,neutral,3,3,neutral,3,2,neutral,4,3,sad,3,3,neutral,4,3,neutral,3,3,neutral,3,3,neutral,3,3,neutral,4,2
344,402.85,406.871,0.06145579,-0.3831949,2.519276,2.500076,29.47,29.47,Sess03_impro01_F026,neutral,3.7,2.9,neutral,4,3,neutral,4,3,neutral,3,3,neutral,4,3,sad,3,3,neutral,4,3,happy,3,3,happy,4,3,neutral,4,3,neutral,4,2
345,406.871,411.7,-0.3831949,-0.3181241,2.500076,2.539756,29.47,29.41,Sess03_impro01_M026,happy,3.8,3.1,neutral,4,3,happy,3,3,happy,3,3,happy,5,3,happy,4,4,neutral,4,3,happy,3,3,happy,4,3,neutral,4,3,happy,4,3
346,0,3.944,0.09399121,-0.155447,2.160431,2.164271,29.45,29.43,Sess03_impro02_F001,neutral,2.4,2.9,neutral,3,3,angry,3,3,neutral,2,3,neutral,2,3,neutral,3,3,neutral,2,2,neutral,3,3,angry,2,3,neutral,2,3,neutral,2,3
347,3.944,9.33,-0.155447,0.05061065,2.164271,2.174511,29.43,29.41,Sess03_impro02_M001,neutral,2,2.8,neutral,2,3,angry,2,3,neutral,2,3,disgust,2,3,neutral,2,2,neutral,2,2,neutral,2,3,angry,2,3,neutral,2,3,neutral,2,3
348,9.33,11.429,0.05061065,0.01084514,2.174511,2.147631,29.41,29.39,Sess03_impro02_F002,neutral,2.1,2.8,neutral,3,3,angry,2,3,neutral,2,3,disgust,2,3,neutral,2,2,neutral,2,2,neutral,2,3,angry,2,3,neutral,2,3,neutral,2,3
349,11.429,16.866,0.01084514,0,2.147631,2.13227,29.39,29.39,Sess03_impro02_M002,neutral,2.1,2.6,neutral,3,2,angry,2,3,neutral,2,3,disgust,2,3,angry,2,2,neutral,2,2,neutral,2,2,angry,2,3,neutral,2,3,neutral,2,3
350,16.866,21.01,0,0.09760625,2.13227,2.184751,29.39,29.33,Sess03_impro02_F003,neutral,2,2.8,neutral,2,3,neutral,2,3,neutral,2,3,disgust,2,3,angry,2,2,neutral,2,2,neutral,2,3,angry,2,3,neutral,2,3,neutral,2,3
351,21.01,22.827,0.09760625,-0.1988275,2.184751,2.13867,29.33,29.31,Sess03_impro02_M003,neutral,2.1,2.7,neutral,3,2,disgust,2,3,neutral,2,3,disgust,2,3,angry,2,2,neutral,2,2,neutral,2,3,angry,2,3,neutral,2,3,neutral,2,3
352,22.827,33.665,-0.1988275,0.01807523,2.13867,2.142511,29.31,29.31,Sess03_impro02_F004,neutral,2.1,2.7,neutral,3,2,angry,2,3,neutral,2,3,disgust,2,3,angry,2,2,neutral,2,2,neutral,2,3,angry,2,3,neutral,2,3,neutral,2,3
353,33.665,38.245,0.01807523,0.07230093,2.142511,2.12715,29.31,29.25,Sess03_impro02_M004,disgust,2,2.7,disgust,2,2,disgust,2,3,neutral,2,3,disgust,2,3,disgust,2,2,disgust,2,2,neutral,2,3,angry,2,3,neutral,2,3,neutral,2,3
354,38.245,39.881,0.07230093,-0.3145091,2.12715,2.10923,29.25,29.25,Sess03_impro02_F005,neutral;disgust,2.1,2.7,neutral,3,2,disgust,2,3,neutral,2,3,disgust,2,3,disgust,2,2,disgust,2,2,angry,2,3,angry,2,3,neutral,2,3,neutral,2,3
355,39.881,42.97,-0.3145091,-0.1084514,2.10923,2.12203,29.25,29.29,Sess03_impro02_M005,neutral,2.1,2.8,neutral,2,3,neutral,2,3,neutral,2,3,disgust,2,3,disgust,2,2,disgust,2,2,angry,2,3,angry,2,3,neutral,3,3,neutral,2,3
356,42.97,47.066,-0.1084514,0.06868588,2.12203,2.10667,29.29,29.27,Sess03_impro02_F006,neutral;disgust,2.2,2.8,neutral,3,3,disgust,2,3,neutral,2,3,disgust,2,3,disgust,2,2,disgust,2,2,angry,2,3,angry,2,3,neutral,3,3,neutral,2,3
357,47.066,49.893,0.06868588,0.01446019,2.10667,2.09899,29.27,29.25,Sess03_impro02_M006,neutral;disgust,2,2.7,neutral,2,3,disgust,3,3,neutral,2,3,disgust,2,3,disgust,2,2,disgust,1,2,angry,2,3,angry,2,3,neutral,2,2,neutral,2,3
358,49.893,52.518,0.01446019,0.07230093,2.09899,2.09899,29.25,29.25,Sess03_impro02_F007,neutral,2.1,2.8,neutral,2,3,angry,3,3,neutral,2,3,disgust,2,3,disgust,2,2,disgust,2,2,angry,2,3,angry,2,3,neutral,2,3,neutral,2,3
359,52.518,56.588,0.07230093,-0.3615046,2.09899,2.10027,29.25,29.25,Sess03_impro02_M007,neutral,2.1,2.9,neutral,3,3,angry,2,3,neutral,2,3,disgust,2,3,disgust,2,3,disgust,2,2,neutral,2,3,angry,2,3,neutral,2,3,neutral,2,3
360,56.588,59.43,-0.3615046,-0.1626771,2.10027,2.09515,29.25,29.29,Sess03_impro02_F008,angry,2,2.9,angry,2,3,angry,2,3,angry,2,3,disgust,2,3,disgust,2,3,disgust,2,2,angry,2,3,angry,2,3,neutral,2,3,neutral,2,3
361,59.43,62.518,-0.1626771,-0.3578896,2.09515,2.10539,29.29,29.25,Sess03_impro02_M008,disgust,1.8,3,neutral,2,2,disgust,2,3,angry,2,3,disgust,2,3,disgust,1,4,disgust,1,2,neutral,2,4,angry,2,3,neutral,2,4,angry,2,2
362,62.518,65.321,-0.3578896,-0.03253542,2.10539,2.07851,29.25,29.23,Sess03_impro02_F009,neutral,1.8,3.2,neutral,1,3,disgust,2,3,neutral,2,3,disgust,2,3,disgust,1,4,disgust,2,2,neutral,2,3,angry,2,4,neutral,2,4,neutral,2,3
363,65.321,76.264,-0.03253542,-0.01807523,2.07851,2.434355,29.23,29.39,Sess03_impro02_M009,angry,1.8,3.4,angry,1,3,angry,2,4,angry,2,3,disgust,2,3,angry,1,4,neutral,2,2,angry,2,4,disgust,2,4,angry,2,4,angry,2,3
364,76.264,81.038,-0.01807523,0,2.434355,2.333234,29.39,29.41,Sess03_impro02_F010,angry,1.8,3.4,disgust,1,3,angry,2,4,angry,2,3,disgust,2,3,angry,1,4,neutral,2,2,angry,2,4,disgust,2,4,angry,2,4,angry,2,3
365,81.038,92.307,0,-0.1662921,2.333234,2.257712,29.41,29.39,Sess03_impro02_M010,angry,1.7,3.2,angry,1,3,disgust,2,3,angry,2,3,disgust,2,3,angry,1,4,disgust,1,2,angry,2,4,disgust,2,4,angry,2,3,angry,2,3
366,92.307,97.525,-0.1662921,0.05061065,2.257712,2.243632,29.39,29.41,Sess03_impro02_F011,angry,1.9,3.3,neutral,2,3,angry,2,3,angry,2,3,disgust,2,3,angry,1,4,neutral,2,2,angry,2,4,disgust,2,4,angry,2,4,angry,2,3
367,97.525,100.021,0.05061065,-0.6073278,2.243632,2.221872,29.41,29.41,Sess03_impro02_M011,disgust,1.8,3.3,neutral,1,3,disgust,2,3,angry,2,3,disgust,2,3,disgust,1,4,disgust,2,2,angry,2,4,disgust,2,4,neutral,2,4,neutral,2,3
368,100.021,100.921,-0.6073278,0.05784074,2.221872,2.214192,29.41,29.41,Sess03_impro02_F012,disgust,1.9,3.3,neutral,2,3,angry,2,3,angry,2,3,disgust,2,3,disgust,1,4,disgust,2,2,angry,2,4,disgust,2,4,neutral,2,4,neutral,2,3
369,100.921,104.402,0.05784074,0.07230093,2.214192,2.203952,29.41,29.41,Sess03_impro02_M012,angry;disgust,1.9,3.1,angry,2,2,angry,2,3,angry,2,3,disgust,2,3,disgust,1,4,disgust,2,2,angry,2,4,disgust,2,4,neutral,2,3,neutral,2,3
370,104.402,114.778,0.07230093,0.007230093,2.203952,2.193712,29.41,29.41,Sess03_impro02_F013,neutral,1.9,3.3,neutral,2,3,angry,2,3,angry,2,3,disgust,2,3,disgust,1,4,neutral,2,2,angry,2,4,disgust,2,4,neutral,2,4,neutral,2,3
371,114.778,117.904,0.007230093,0.02169028,2.193712,2.186031,29.41,29.41,Sess03_impro02_M013,angry,1.7,3.9,angry,2,4,angry,2,4,angry,2,4,disgust,2,3,angry,1,5,angry,1,2,angry,2,5,angry,2,4,angry,2,4,angry,1,4
372,117.904,120.049,0.02169028,-0.003615046,2.186031,2.191151,29.41,29.41,Sess03_impro02_F014,angry,1.7,3.5,neutral,2,3,angry,2,3,angry,2,4,disgust,2,3,angry,1,5,angry,1,2,angry,2,4,angry,2,4,neutral,2,4,angry,1,3
373,120.049,130.415,-0.003615046,-0.4301905,2.191151,2.215472,29.41,29.41,Sess03_impro02_M014,angry,1.7,3.7,angry,1,4,angry,2,4,angry,2,4,disgust,2,4,angry,1,5,angry,1,1,angry,2,4,angry,2,4,angry,2,4,angry,2,3
374,130.415,137.539,-0.4301905,-0.03253542,2.215472,2.202672,29.41,29.43,Sess03_impro02_F015,angry,1.9,3.4,neutral,3,3,angry,3,3,angry,2,4,disgust,2,3,angry,1,5,angry,1,1,angry,2,4,angry,2,4,neutral,2,4,angry,1,3
375,137.539,142.034,-0.03253542,-0.38681,2.202672,2.174511,29.43,29.41,Sess03_impro02_M015,angry,1.9,3.3,angry,2,3,angry,3,3,angry,2,4,disgust,2,3,angry,1,4,angry,1,1,angry,2,4,angry,2,4,neutral,2,4,angry,2,3
376,142.034,147.516,-0.38681,-0.02169028,2.174511,2.177071,29.41,29.43,Sess03_impro02_F016,angry,2,3.3,neutral,3,3,angry,3,3,angry,2,4,disgust,2,3,angry,1,4,angry,1,1,angry,2,4,angry,2,4,angry,2,4,angry,2,3
377,147.516,151.743,-0.02169028,-0.0542257,2.177071,2.161711,29.43,29.43,Sess03_impro02_M016,angry,1.8,3.2,neutral,1,3,angry,3,3,angry,2,3,disgust,2,3,angry,1,4,angry,1,1,angry,2,4,disgust,2,4,neutral,2,4,angry,2,3
378,151.743,154.621,-0.0542257,-0.4482658,2.161711,2.155311,29.43,29.43,Sess03_impro02_F017,angry,2,3.2,neutral,3,3,angry,3,3,angry,2,3,disgust,2,3,angry,1,4,angry,1,1,angry,2,4,disgust,2,4,neutral,2,4,neutral,2,3
379,154.621,158.736,-0.4482658,-0.159062,2.155311,2.229552,29.43,29.43,Sess03_impro02_M017,angry,1.7,3.8,angry,2,4,angry,2,4,angry,2,4,disgust,2,4,angry,1,5,angry,1,1,angry,2,4,angry,2,4,angry,2,4,angry,1,4
380,158.736,161.047,-0.159062,2.161798,2.229552,2.193712,29.43,29.47,Sess03_impro02_F018,angry,1.8,3.4,neutral,2,3,angry,3,3,angry,2,4,disgust,2,3,angry,1,5,angry,1,1,angry,2,4,angry,2,4,angry,2,4,angry,1,3
381,161.047,164.827,2.161798,0.02530533,2.193712,2.171951,29.47,29.45,Sess03_impro02_M018,angry,1.4,3.9,angry,1,4,angry,2,4,angry,2,4,disgust,2,4,angry,1,5,angry,1,1,angry,1,4,angry,1,5,angry,2,4,angry,1,4
382,164.827,169.583,0.02530533,-0.3434294,2.171951,2.160431,29.45,29.45,Sess03_impro02_F019,angry,1.6,3.7,neutral,1,3,angry,2,3,angry,2,4,disgust,2,4,angry,1,5,angry,1,1,angry,2,5,angry,1,5,angry,2,4,angry,2,3
383,169.583,174.571,-0.3434294,-0.4844162,2.160431,2.137391,29.45,29.45,Sess03_impro02_M019,angry,1.4,3.8,angry,1,3,angry,2,4,angry,2,4,disgust,2,4,angry,1,5,angry,1,1,angry,1,4,angry,1,5,angry,2,4,angry,1,4
384,174.571,193.922,-0.4844162,-0.5711773,2.137391,2.143791,29.45,29.49,Sess03_impro02_F020,angry,1.7,3.6,neutral,2,3,neutral,3,3,angry,2,4,angry,2,4,angry,1,5,angry,1,1,angry,1,4,disgust,1,5,angry,2,4,angry,2,3
385,193.922,197,-0.5711773,-0.2060577,2.143791,2.145071,29.49,29.49,Sess03_impro02_M020,disgust,1.7,3.4,angry,2,2,disgust,3,3,angry,2,4,disgust,1,4,disgust,1,4,disgust,1,1,angry,2,4,disgust,1,5,neutral,2,3,angry,2,4
386,197,199.811,-0.2060577,-0.307279,2.145071,2.12971,29.49,29.51,Sess03_impro02_F021,disgust,1.9,3.3,neutral,3,3,disgust,3,3,angry,2,4,disgust,1,4,disgust,1,4,disgust,1,1,neutral,3,3,disgust,1,5,neutral,2,3,neutral,2,3
387,199.811,203.009,-0.307279,-0.06145579,2.12971,2.143791,29.51,29.51,Sess03_impro02_M021,disgust,1.8,3.2,disgust,2,3,disgust,3,3,angry,3,3,disgust,1,4,angry,1,4,disgust,1,1,neutral,2,3,disgust,1,5,angry,2,3,neutral,2,3
388,203.009,209.536,-0.06145579,0.2277479,2.143791,2.11819,29.51,29.49,Sess03_impro02_M022,angry,1.5,3.9,disgust,1,4,angry,3,4,angry,2,4,disgust,1,4,angry,1,5,angry,1,1,angry,2,3,disgust,1,5,angry,2,4,angry,1,5
389,209.536,226.675,0.2277479,0.0542257,2.11819,2.08363,29.49,29.51,Sess03_impro02_F022,angry,1.8,3.5,angry,2,2,disgust,3,3,angry,2,4,disgust,1,4,angry,1,5,disgust,1,1,angry,2,4,disgust,2,5,angry,2,4,angry,2,3
390,226.675,243.918,0.0542257,0.08314607,2.08363,2.10795,29.51,29.51,Sess03_impro02_F023,angry,1.7,3.6,neutral,2,3,disgust,2,3,angry,2,4,angry,1,4,angry,1,5,disgust,1,1,angry,2,4,disgust,2,5,neutral,2,4,angry,2,3
391,243.918,259.5,0.08314607,-0.3976551,2.10795,2.072109,29.51,29.51,Sess03_impro02_F024,neutral,1.8,3.3,neutral,2,3,disgust,3,3,angry,2,4,angry,1,4,angry,1,5,neutral,1,1,neutral,2,3,disgust,2,4,neutral,2,3,neutral,2,3
392,3.758,8.603,0.06507084,-0.3434294,1.872024,1.925586,29.45,29.43,Sess03_impro03_F001,neutral,3,3,neutral,3,3,neutral,3,3,neutral,3,3,neutral,3,3,neutral,3,3,neutral,3,3,neutral,3,3,neutral,3,3,neutral,3,3,neutral,3,3
393,8.603,10.662,-0.3434294,0.03976551,1.925586,1.880785,29.43,29.43,Sess03_impro03_M001,neutral,3,2.9,neutral,3,3,neutral,3,2,neutral,3,3,neutral,3,3,neutral,3,3,neutral,3,3,neutral,3,3,neutral,3,3,neutral,3,3,neutral,3,3
394,10.662,15.508,0.03976551,-0.0469956,1.880785,1.899986,29.43,29.45,Sess03_impro03_F002,neutral,3,3,neutral,3,3,neutral,3,3,neutral,3,3,neutral,3,3,neutral,3,3,neutral,3,3,neutral,3,3,neutral,3,3,neutral,3,3,neutral,3,3
395,15.508,18.836,-0.0469956,1.930435,1.899986,1.960346,29.45,29.47,Sess03_impro03_M002,neutral,3.8,3,neutral,4,3,happy,4,3,neutral,3,3,neutral,4,3,neutral,4,3,neutral,4,3,neutral,3,3,neutral,4,3,neutral,4,3,neutral,4,3
