Numb,Wav,,ECG,,E4-EDA,,E4-TEMP,,Segment ID,Total Evaluation,,,Eval01F,,,Eval02M,,,Eval03F,,,Eval04F,,,Eval05M,,,Eval06M,,,Eval07M,,,Eval08F,,,Eval09M,,,Eval10F,,
296,45.042,49.837,-0.2566683,-0.02892037,4.761123,4.790592,33,33,Sess01_impro01_F004,neutral,2.6,2.7,neutral,3,3,neutral,3,3,neutral,3,3,disgust,2,3,neutral,2,3,neutral,2,2,neutral,3,3,neutral,2,2,neutral,3,2,neutral,3,3
297,49.837,58.105,-0.02892037,-0.3036639,4.790592,4.453622,33,33.03,Sess01_impro01_M004,neutral,2.4,2.7,neutral,2,3,neutral,2,3,neutral,3,3,disgust,2,3,neutral,2,3,neutral,2,2,neutral,3,3,neutral,2,2,neutral,3,2,neutral,3,3
298,58.105,72.293,-0.3036639,-0.02169028,4.453622,4.287668,33.03,33.07,Sess01_impro01_F005,neutral,2.8,2.5,angry,4,1,disgust,3,3,neutral,3,3,disgust,2,3,neutral,2,3,neutral,2,2,neutral,4,3,neutral,2,2,neutral,3,2,neutral,3,3
299,72.293,86.45,-0.02169028,-0.03976551,4.287668,4.476012,33.07,33.09,Sess01_impro01_M005,neutral,2.2,2.7,neutral,2,3,disgust,2,3,neutral,3,3,disgust,2,3,neutral,2,3,neutral,1,2,neutral,3,3,neutral,2,2,neutral,3,2,neutral,2,3
300,86.45,100.154,-0.03976551,-0.307279,4.476012,4.304324,33.09,33.15,Sess01_impro01_F006,neutral,2.6,2.7,neutral,3,3,disgust,4,3,neutral,3,3,disgust,2,3,neutral,2,3,neutral,2,2,neutral,2,3,neutral,2,2,neutral,3,2,neutral,3,3
301,100.154,120.957,-0.307279,-0.08314607,4.304324,4.078823,33.15,33.16,Sess01_impro01_M006,neutral,2.3,2.6,neutral,2,3,disgust,4,3,neutral,3,3,disgust,2,3,neutral,2,3,neutral,1,1,neutral,2,3,neutral,2,2,neutral,3,2,neutral,2,3
302,120.957,127.867,-0.08314607,-0.06145579,4.078823,4.048073,33.16,33.21,Sess01_impro01_F007,neutral,2.7,2.7,neutral,3,3,neutral,4,3,neutral,3,3,disgust,2,3,neutral,2,3,neutral,2,2,neutral,3,3,neutral,2,2,neutral,3,2,neutral,3,3
303,127.867,144.372,-0.06145579,-0.0542257,4.048073,4.210261,33.21,33.18,Sess01_impro01_M007,neutral,2.6,2.7,neutral,3,4,neutral,2,3,neutral,3,3,disgust,2,3,neutral,3,3,neutral,2,2,neutral,3,2,neutral,2,2,neutral,3,2,neutral,3,3
304,144.372,157.978,-0.0542257,0,4.210261,4.048073,33.18,33.18,Sess01_impro01_F008,neutral,2.7,2.4,angry,3,1,neutral,3,3,neutral,3,3,disgust,2,3,neutral,3,3,neutral,2,2,neutral,3,2,neutral,2,2,neutral,3,2,neutral,3,3
305,157.978,200.171,0,0.01084514,4.048073,4.242824,33.18,33.21,Sess01_impro01_M008,neutral,2.6,2.7,neutral,2,4,disgust,3,3,neutral,3,3,disgust,2,3,neutral,3,3,neutral,2,2,neutral,3,2,neutral,2,2,neutral,3,2,neutral,3,3
306,200.171,202.758,0.01084514,0.01807523,4.242824,4.381199,33.21,33.18,Sess01_impro01_F009,neutral,2.6,2.6,neutral,3,3,disgust,3,3,neutral,3,3,disgust,2,3,neutral,3,3,neutral,2,2,neutral,3,2,neutral,2,2,neutral,3,2,neutral,2,3
307,202.758,209.317,0.01807523,0.06868588,4.381199,4.247949,33.18,33.18,Sess01_impro01_M009,neutral,2.3,2.5,neutral,2,3,disgust,4,3,neutral,3,3,disgust,2,3,neutral,2,3,disgust,1,1,neutral,2,2,disgust,2,2,neutral,3,2,neutral,2,3
308,209.317,216.823,0.06868588,0.02530533,4.247949,4.181324,33.18,33.13,Sess01_impro01_F010,neutral,2.5,2.5,neutral,3,3,disgust,4,3,neutral,3,3,disgust,2,3,neutral,3,3,disgust,1,1,neutral,2,2,disgust,2,2,neutral,3,2,neutral,2,3
309,216.823,225.343,0.02530533,-0.2675134,4.181324,4.395293,33.13,33.07,Sess01_impro01_M010,neutral,2.4,2.5,neutral,1,3,disgust,3,3,neutral,3,3,disgust,2,3,neutral,3,3,neutral,1,1,neutral,3,2,neutral,2,2,neutral,3,2,neutral,3,3
310,225.343,233.836,-0.2675134,0.06507084,4.395293,4.38248,33.07,33.16,Sess01_impro01_F011,neutral,2.6,2.5,neutral,3,3,disgust,3,3,neutral,3,3,disgust,2,3,neutral,3,3,neutral,1,1,neutral,3,2,neutral,2,2,neutral,3,2,neutral,3,3
311,233.836,256.354,0.06507084,0.03976551,4.38248,4.26973,33.16,33.21,Sess01_impro01_M011,neutral,2.2,2.6,angry,2,2,angry,2,4,neutral,2,4,disgust,2,3,neutral,3,3,disgust,1,1,neutral,3,2,disgust,2,2,neutral,3,2,neutral,2,3
312,256.354,261.833,0.03976551,-0.0542257,4.26973,4.201824,33.21,33.11,Sess01_impro01_F012,neutral,2.4,2.5,neutral,3,3,neutral,2,3,neutral,2,3,disgust,2,3,neutral,3,3,disgust,1,1,neutral,3,2,disgust,2,2,neutral,3,2,neutral,3,3
313,261.833,281.84,-0.0542257,-0.2783586,4.201824,4.447824,33.11,33.27,Sess01_impro01_M012,angry,1.9,2.7,angry,2,3,angry,2,4,angry,2,3,angry,1,3,neutral,2,3,disgust,1,1,neutral,3,2,disgust,2,2,neutral,2,3,angry,2,3
314,281.84,284.461,-0.2783586,-0.2783586,4.447824,4.447824,33.27,33.27,Sess01_impro01_M013,angry,1.7,3.4,angry,1,4,angry,2,4,angry,2,4,angry,1,4,angry,2,4,angry,1,1,angry,2,4,angry,2,2,angry,2,4,angry,2,3
315,284.461,292.67,-0.2783586,-0.2783586,4.447824,4.447824,33.27,33.27,Sess01_impro01_F013,angry,1.8,3.2,angry,3,3,angry,2,4,angry,2,3,angry,1,4,angry,2,4,angry,1,1,angry,2,4,angry,2,2,angry,2,4,neutral,1,3
316,292.67,297.753,-0.2783586,-0.2783586,4.447824,4.447824,33.27,33.27,Sess01_impro01_M014,angry,1.7,2.7,angry,2,3,angry,2,3,angry,2,3,angry,1,4,angry,1,3,angry,1,1,neutral,3,2,angry,2,2,angry,2,3,neutral,1,3
317,297.753,302.189,-0.2783586,-0.2783586,4.447824,4.447824,33.27,33.27,Sess01_impro01_M015,angry,1.5,3.9,angry,1,5,angry,2,5,angry,2,4,angry,1,4,angry,1,5,angry,1,1,angry,2,4,angry,2,2,angry,2,5,angry,1,4
318,302.189,310.335,-0.2783586,-0.2783586,4.447824,4.447824,33.27,33.27,Sess01_impro01_F014,angry,1.8,3.1,angry,3,3,angry,2,3,neutral,2,3,angry,1,4,angry,1,5,angry,1,1,neutral,2,3,angry,2,2,angry,2,4,neutral,2,3
319,310.335,318.28,-0.2783586,-0.2783586,4.447824,4.447824,33.27,33.27,Sess01_impro01_F015,angry,1.9,2.9,angry,3,3,angry,2,3,angry,2,3,angry,1,4,angry,1,4,neutral,1,1,neutral,3,3,neutral,2,2,angry,2,3,neutral,2,3
320,318.28,324,-0.2783586,-0.03976551,4.447824,4.438856,33.27,33.29,Sess01_impro01_M016,neutral,2.1,2.7,neutral,3,3,angry,3,3,neutral,2,3,angry,1,3,angry,3,3,neutral,1,1,neutral,2,3,neutral,2,2,angry,2,3,neutral,2,3
321,7.571,14.257,-0.04338056,0.03253542,4.948186,4.875155,33.89,33.97,Sess01_impro02_M001,neutral;angry,2.2,3.3,angry,2,3,angry,2,2,neutral,2,4,angry,1,4,angry,2,4,neutral,3,3,neutral,3,3,neutral,3,3,neutral,2,4,angry,2,3
322,14.257,16.842,0.03253542,-0.3289692,4.875155,4.95203,33.97,33.99,Sess01_impro02_F001,neutral,2.2,3.3,neutral,2,3,angry,2,4,neutral,3,3,angry,1,4,neutral,3,3,neutral,2,3,neutral,2,3,neutral,2,3,neutral,2,4,neutral,3,3
323,16.842,22.743,-0.3289692,0.007230093,4.95203,4.88028,33.99,34.03,Sess01_impro02_M002,angry,1.9,3.9,angry,2,4,angry,2,4,angry,2,4,angry,1,4,angry,2,5,neutral,2,3,sad,2,4,neutral,2,3,neutral,2,4,angry,2,4
324,22.743,23.978,0.007230093,-0.3723498,4.88028,4.843123,34.03,34.03,Sess01_impro02_F002,neutral,2.3,3.4,angry,3,3,angry,2,4,neutral,3,3,angry,1,4,neutral,3,3,neutral,2,3,neutral,2,4,neutral,2,3,neutral,2,4,neutral,3,3
325,23.978,32.427,-0.3723498,0.0469956,4.843123,4.813654,34.03,34.05,Sess01_impro02_M003,neutral;angry,2,3.8,angry,3,4,angry,3,4,angry,2,4,angry,1,4,angry,1,5,neutral,2,3,neutral,2,4,neutral,2,3,neutral,2,3,neutral,2,4
326,32.427,33.361,0.0469956,0.02892037,4.813654,4.831592,34.05,34.05,Sess01_impro02_F003,neutral,2.7,3.2,angry,3,3,angry,2,4,neutral,3,3,angry,1,4,neutral,3,3,neutral,4,3,neutral,2,3,neutral,4,3,neutral,2,3,neutral,3,3
327,33.361,45.356,0.02892037,0.01807523,4.831592,5.037874,34.05,34.07,Sess01_impro02_M004,angry,1.7,4,angry,1,4,angry,1,4,angry,2,4,angry,1,4,angry,1,5,neutral,3,3,angry,1,5,neutral,3,3,angry,2,4,angry,2,4
328,45.356,50.074,0.01807523,0.03615047,5.037874,4.831592,34.07,34.07,Sess01_impro02_F004,angry,2.5,3.7,angry,3,4,angry,2,5,angry,2,4,angry,1,4,neutral,3,3,neutral,4,3,angry,2,4,neutral,4,3,angry,2,3,angry,2,4
329,50.074,51.099,0.03615047,-0.2422081,4.831592,4.786748,34.07,34.07,Sess01_impro02_M005,angry,2.5,3.8,angry,3,4,angry,2,5,neutral,2,4,angry,1,4,angry,2,4,neutral,4,3,angry,2,4,neutral,4,3,neutral,3,3,angry,2,4
330,51.099,56.823,-0.2422081,-0.3723498,4.786748,4.868749,34.07,34.05,Sess01_impro02_F005,neutral;angry,2.5,3.6,angry,3,4,angry,2,3,neutral,2,4,angry,1,4,angry,2,4,neutral,4,3,angry,2,4,neutral,4,3,neutral,3,3,neutral,2,4
331,56.823,70.425,-0.3723498,0.02169028,4.868749,4.825186,34.05,34.03,Sess01_impro02_M006,angry,1.9,4.1,angry,1,5,angry,2,4,angry,2,4,angry,1,4,angry,1,5,neutral,4,3,angry,1,4,neutral,4,3,angry,2,5,angry,1,4
332,70.425,77.814,0.02169028,0.0469956,4.825186,4.62531,34.03,34.05,Sess01_impro02_M007,neutral,2.4,3.1,angry,3,3,angry,2,3,neutral,3,3,angry,1,4,neutral,3,3,neutral,2,3,neutral,2,3,neutral,2,3,neutral,3,3,neutral,3,3
333,77.814,91.648,0.0469956,1.727992,4.62531,4.748311,34.05,34.03,Sess01_impro02_M008,angry,1.5,4.3,angry,1,5,angry,2,5,angry,1,4,angry,1,5,angry,1,5,neutral,2,3,angry,2,5,neutral,2,3,angry,2,4,angry,1,4
334,91.648,94.15,1.727992,-0.03253542,4.748311,4.657341,34.03,34.03,Sess01_impro02_F006,neutral,2.6,3.3,angry,3,3,angry,2,4,neutral,3,3,angry,1,5,neutral,3,3,neutral,4,3,neutral,2,3,neutral,4,3,neutral,2,3,angry,2,3
335,94.15,97.057,-0.03253542,-0.469956,4.657341,4.621467,34.03,34.03,Sess01_impro02_M009,angry,1.5,4.4,angry,2,5,angry,1,5,angry,1,4,angry,1,5,angry,1,5,neutral,2,3,angry,2,5,neutral,2,3,angry,2,4,angry,1,5
336,97.057,102.472,-0.469956,-0.04338056,4.621467,4.609935,34.03,34.03,Sess01_impro02_F007,angry,2.1,3.5,angry,3,3,angry,2,5,angry,2,4,angry,1,4,neutral,3,3,neutral,2,2,angry,2,5,neutral,2,2,neutral,3,3,angry,1,4
337,102.472,108.444,-0.04338056,-0.1843674,4.609935,4.648373,34.03,34.05,Sess01_impro02_M010,angry,1.8,3.5,angry,1,4,angry,3,3,angry,2,4,angry,1,5,angry,1,4,neutral,2,2,angry,2,4,neutral,2,2,angry,2,3,neutral,2,4
338,108.444,109.683,-0.1843674,0.003615046,4.648373,4.626592,34.05,34,Sess01_impro02_F008,neutral,2.5,3,angry,3,3,angry,3,3,neutral,3,3,angry,1,5,neutral,3,3,surprise,2,2,neutral,2,3,surprise,2,2,neutral,3,3,neutral,3,3
339,109.683,123.792,0.003615046,0.003615046,4.626592,4.896936,34,34.03,Sess01_impro02_M011,angry,1.4,4.1,angry,1,5,angry,2,4,angry,1,4,angry,1,5,angry,1,5,neutral,2,2,angry,1,5,neutral,2,2,angry,2,5,angry,1,4
340,123.792,125.708,0.003615046,-0.3795799,4.896936,4.872592,34.03,34,Sess01_impro02_F009,neutral,2.7,3.1,angry,3,3,angry,2,4,neutral,3,3,angry,1,5,neutral,3,3,neutral,4,2,neutral,2,3,neutral,4,2,neutral,2,3,neutral,3,3
341,125.708,127.506,-0.3795799,-0.1879824,4.872592,4.809811,34,34,Sess01_impro02_M012,angry,1.6,3.7,angry,2,4,angry,2,4,angry,1,4,angry,1,5,angry,1,4,neutral,2,2,angry,2,4,neutral,2,2,angry,2,4,angry,1,4
342,127.506,129.493,-0.1879824,0.06507084,4.809811,4.773936,34,34.03,Sess01_impro02_F010,neutral,2.8,3.3,angry,3,3,angry,2,4,neutral,3,3,angry,1,4,neutral,3,3,neutral,4,3,angry,2,4,neutral,4,3,neutral,3,3,neutral,3,3
343,129.493,144.972,0.06507084,-0.2566683,4.773936,4.955874,34.03,34,Sess01_impro02_M013,angry,1.7,4.1,angry,1,4,angry,2,5,angry,1,4,angry,1,4,angry,1,5,neutral,3,3,angry,2,4,neutral,3,3,angry,2,5,angry,1,4
344,144.972,153.792,-0.2566683,-0.06507084,4.955874,4.89053,34,34,Sess01_impro02_F011,neutral,2.7,3.2,angry,3,3,angry,2,4,neutral,3,3,angry,1,4,neutral,3,3,neutral,4,3,neutral,2,3,neutral,4,3,angry,2,3,neutral,3,3
345,153.792,166.286,-0.06507084,0.02530533,4.89053,4.872592,34,33.97,Sess01_impro02_M014,neutral;angry,1.8,3.6,angry,1,4,angry,1,3,angry,2,4,angry,1,4,angry,1,4,neutral,3,3,neutral,2,3,neutral,3,3,neutral,2,4,neutral,2,4
346,166.286,169.492,0.02530533,0.0469956,4.872592,4.840561,33.97,34,Sess01_impro02_F012,neutral,2.3,3.2,angry,3,3,angry,1,4,neutral,3,3,angry,1,4,neutral,3,3,neutral,2,3,neutral,2,3,neutral,2,3,neutral,3,3,neutral,3,3
347,169.492,175.713,0.0469956,-0.1265266,4.840561,4.987905,34,33.97,Sess01_impro02_M015,angry,1.8,3.9,angry,2,4,angry,1,4,angry,2,4,angry,1,4,angry,1,5,neutral,3,3,angry,2,4,neutral,3,3,angry,2,4,angry,1,4
348,175.713,179.629,-0.1265266,-0.01807523,4.987905,5.359092,33.97,33.99,Sess01_impro02_F013,neutral;angry,2,3,angry,3,3,angry,1,4,neutral,3,3,angry,1,4,neutral,3,3,sad,1,2,neutral,2,3,sad,1,2,angry,2,3,neutral,3,3
349,179.629,188.669,-0.01807523,0.01807523,5.359092,5.238655,33.99,34,Sess01_impro02_M016,angry,1.5,4,angry,1,5,angry,1,4,angry,1,4,angry,1,5,angry,1,5,sad,2,2,angry,2,4,sad,2,2,angry,2,4,angry,2,5
350,188.669,194.448,0.01807523,0.02169028,5.238655,5.252748,34,33.99,Sess01_impro02_F014,neutral,2.2,3.3,neutral,2,3,angry,2,4,neutral,3,3,angry,1,4,neutral,3,3,sad,2,3,angry,2,4,sad,2,3,neutral,2,3,neutral,3,3
351,194.448,204.639,0.02169028,-0.2060577,5.252748,5.051591,33.99,34,Sess01_impro02_M017,sad,1.8,3.5,sad,2,2,sad,2,3,sad,2,4,sad,1,4,sad,1,5,sad,2,3,angry,2,4,sad,2,3,neutral,2,4,sad,2,3
352,204.639,209.272,-0.2060577,-0.1409868,5.051591,5.160498,34,34.03,Sess01_impro02_M018,sad,1.5,3.6,sad,2,4,sad,2,4,sad,1,4,sad,1,4,sad,1,5,sad,2,2,sad,1,5,sad,2,2,sad,2,3,sad,1,3
353,209.272,212.372,-0.1409868,-0.0469956,5.160498,5.32578,34.03,33.99,Sess01_impro02_F015,sad,2.4,3.3,sad,3,4,sad,1,4,neutral,3,3,sad,1,4,neutral,3,3,sad,4,2,sad,1,5,sad,4,2,sad,1,3,neutral,3,3
354,212.372,219.712,-0.0469956,-0.1626771,5.32578,5.201498,33.99,34,Sess01_impro02_M019,sad,1.3,3.7,sad,2,4,sad,1,4,sad,1,4,sad,1,4,sad,1,5,neutral,2,2,sad,1,5,neutral,2,2,sad,1,3,sad,1,4
355,219.712,220.366,-0.1626771,-0.2530532,5.201498,5.213029,34,34,Sess01_impro02_F016,sad,1.7,3.5,sad,3,4,sad,2,4,sad,1,4,sad,1,4,neutral,3,3,neutral,2,2,sad,1,5,neutral,2,2,sad,1,3,sad,1,4
356,220.366,222.91,-0.2530532,-0.07230093,5.213029,4.933716,34,34,Sess01_impro02_M020,sad,1.3,3.9,sad,2,4,sad,1,5,sad,1,4,sad,1,4,sad,1,5,neutral,2,2,sad,1,5,neutral,2,2,sad,1,3,sad,1,5
357,222.91,228.415,-0.07230093,0.2458232,4.933716,5.102841,34,34.03,Sess01_impro02_F017,neutral;sad,2.4,3.3,sad,3,4,sad,1,4,neutral,3,3,sad,1,4,neutral,3,3,neutral,4,2,sad,1,5,neutral,4,2,sad,1,3,neutral,3,3
358,228.415,231.684,0.2458232,-0.390425,5.102841,4.827748,34.03,34.05,Sess01_impro02_M021,sad,1.4,4,sad,1,5,sad,1,5,sad,1,4,sad,1,4,sad,1,5,neutral,3,2,sad,1,5,neutral,3,2,sad,1,4,sad,1,4
359,231.684,244.361,-0.390425,-0.4157304,4.827748,5.157031,34.05,34.03,Sess01_impro02_F018,sad,2.1,3.5,sad,2,4,sad,1,5,neutral,3,3,sad,1,4,neutral,3,3,neutral,4,2,sad,1,5,neutral,4,2,sad,1,3,sad,1,4
360,244.361,246.969,-0.4157304,0.03253542,5.157031,5.190343,34.03,34.03,Sess01_impro02_M022,sad,2.1,3.3,sad,3,3,sad,2,4,sad,2,4,sad,1,4,sad,2,4,neutral,3,2,sad,2,4,neutral,3,2,sad,2,3,sad,1,3
361,246.969,255.023,0.03253542,0.02530533,5.190343,5.305656,34.03,34.03,Sess01_impro02_F019,sad,2.7,2.9,sad,3,3,sad,2,4,neutral,3,3,sad,1,3,neutral,3,3,sad,4,2,sad,2,3,sad,4,2,neutral,2,3,neutral,3,3
362,255.023,262.163,0.02530533,-0.310894,5.305656,5.098093,34.03,34.03,Sess01_impro02_M023,sad,2.1,2.8,sad,3,2,sad,2,4,sad,1,2,sad,1,3,sad,3,4,neutral,3,2,sad,2,3,neutral,3,2,sad,2,3,sad,1,3
363,262.163,278.091,-0.310894,0.03976551,5.098093,4.97253,34.03,34,Sess01_impro02_F020,sad,2.7,2.8,sad,3,2,sad,2,4,neutral,3,3,sad,1,3,neutral,3,3,sad,4,2,sad,2,3,sad,4,2,neutral,2,3,neutral,3,3
364,278.091,284.05,0.03976551,-0.03253542,4.97253,4.994311,34,34,Sess01_impro02_M024,neutral,3.1,2.3,sad,3,1,neutral,2,2,sad,2,2,sad,3,3,sad,3,3,neutral,4,2,neutral,4,3,neutral,4,2,neutral,3,2,neutral,3,3
365,284.05,285.873,-0.03253542,0.02169028,4.994311,5.045561,34,33.99,Sess01_impro02_F021,neutral,3.2,2.7,neutral,3,3,neutral,2,2,neutral,3,3,sad,3,3,neutral,3,3,neutral,4,2,neutral,4,3,neutral,4,2,neutral,3,3,neutral,3,3
366,285.873,287.511,0.02169028,-0.06868588,5.045561,5.068624,33.99,33.99,Sess01_impro02_M025,neutral,2.9,2.8,neutral,2,3,neutral,2,3,neutral,2,3,sad,3,3,sad,3,3,neutral,4,2,neutral,4,3,neutral,4,2,neutral,3,3,neutral,2,3
367,287.511,289.825,-0.06868588,0.03253542,5.068624,5.045561,33.99,33.99,Sess01_impro02_F022,neutral,3.4,3,neutral,3,3,neutral,3,3,neutral,3,3,sad,4,3,neutral,3,3,neutral,4,3,neutral,4,3,neutral,4,3,neutral,3,3,neutral,3,3
368,289.825,296.6,0.03253542,0,5.045561,5.092968,33.99,33.99,Sess01_impro02_M026,neutral,3.4,2.9,neutral,2,3,angry,3,3,neutral,2,3,sad,5,3,sad,3,3,neutral,4,3,neutral,4,3,neutral,4,3,neutral,3,2,neutral,4,3
369,3.983,7.692,-0.2855887,0.02530533,5.680687,5.7345,33.97,33.99,Sess01_impro03_M001,neutral,3,3,neutral,3,3,neutral,3,3,neutral,3,3,neutral,3,3,neutral,3,3,neutral,3,3,neutral,3,3,neutral,3,3,neutral,3,3,neutral,3,3
370,7.692,10.084,0.02530533,-0.01807523,5.7345,5.767812,33.99,33.95,Sess01_impro03_F001,neutral,3,3,neutral,3,3,neutral,3,3,neutral,3,3,neutral,3,3,neutral,3,3,neutral,3,3,neutral,3,3,neutral,3,3,neutral,3,3,neutral,3,3
371,10.084,15.509,-0.01807523,-0.2566683,5.767812,5.98874,33.95,33.95,Sess01_impro03_M002,neutral,2.7,2.8,neutral,3,3,neutral,2,3,neutral,3,3,neutral,3,3,neutral,3,2,neutral,2,3,neutral,3,3,neutral,2,3,neutral,3,2,neutral,3,3
372,15.509,16.407,-0.2566683,-0.2602834,5.98874,5.974647,33.95,33.95,Sess01_impro03_F002,neutral,2.7,2.9,neutral,3,3,neutral,2,3,neutral,3,3,neutral,3,3,neutral,3,2,neutral,2,3,neutral,3,3,neutral,2,3,neutral,3,3,neutral,3,3
373,16.407,18.368,-0.2602834,-0.007230093,5.974647,5.942615,33.95,33.91,Sess01_impro03_M003,neutral,2.7,2.4,neutral,3,2,sad,2,2,neutral,3,3,neutral,3,3,neutral,3,2,fear,2,2,neutral,3,3,fear,2,2,neutral,3,2,neutral,3,3
374,18.368,27.756,-0.007230093,-0.01446019,5.942615,5.897771,33.91,34,Sess01_impro03_F003,neutral,2.4,2.5,neutral,2,3,sad,2,2,neutral,3,3,neutral,2,3,neutral,3,2,fear,2,2,neutral,2,3,fear,2,2,neutral,3,2,neutral,3,3
375,27.756,33.105,-0.01446019,-0.1084514,5.897771,5.750427,34,34,Sess01_impro03_M004,neutral,2.2,2.4,sad,2,2,sad,2,2,neutral,3,3,neutral,2,3,neutral,3,2,fear,1,2,neutral,2,3,fear,2,2,neutral,3,2,neutral,2,3
376,33.105,37.903,-0.1084514,0.02892037,5.750427,5.806802,34,33.99,Sess01_impro03_F004,neutral,2.4,2.4,sad,3,2,sad,2,2,neutral,3,3,neutral,2,3,neutral,3,2,fear,1,2,neutral,2,3,fear,2,2,neutral,3,2,neutral,3,3
377,37.903,38.491,0.02892037,0.003615046,5.806802,5.826021,33.99,33.99,Sess01_impro03_M005,surprise,2.3,2.6,surprise,3,2,surprise,2,2,surprise,3,3,surprise,2,3,surprise,3,3,surprise,1,2,neutral,2,3,surprise,2,2,surprise,3,3,surprise,2,3
378,38.491,45.063,0.003615046,0.04338056,5.826021,5.747865,33.99,33.99,Sess01_impro03_F005,neutral;surprise,2.2,2.7,neutral,3,3,surprise,2,2,surprise,3,3,surprise,1,4,neutral,3,3,surprise,1,1,neutral,2,3,surprise,2,2,neutral,3,3,neutral,2,3
379,45.063,51.559,0.04338056,0.0469956,5.747865,5.728646,33.99,34,Sess01_impro03_M006,surprise,1.8,3.4,angry,2,3,surprise,2,4,surprise,2,4,surprise,1,4,neutral,2,4,surprise,1,1,surprise,2,4,surprise,2,2,surprise,2,4,surprise,2,4
380,51.559,56.937,0.0469956,0.03615047,5.728646,5.749146,34,34,Sess01_impro03_F006,surprise,2,3.1,angry,3,3,angry,3,3,surprise,2,3,surprise,1,4,neutral,2,4,surprise,1,1,surprise,2,4,surprise,2,2,neutral,2,4,neutral,2,3
381,56.937,64.338,0.03615047,0.02892037,5.749146,5.733771,34,34,Sess01_impro03_F007,neutral,1.9,2.7,neutral,3,3,angry,2,2,neutral,2,3,surprise,1,4,neutral,2,3,neutral,1,1,neutral,2,3,neutral,2,2,neutral,2,3,neutral,2,3
382,64.338,73.815,0.02892037,0.01807523,5.733771,5.75299,34,34.03,Sess01_impro03_M007,angry,1.7,3.1,angry,2,3,angry,1,3,angry,2,4,angry,1,4,angry,2,3,angry,1,1,neutral,3,3,angry,2,2,angry,2,4,neutral,1,4
383,73.815,77.213,0.01807523,0.02892037,5.75299,5.754271,34.03,34.03,Sess01_impro03_F008,angry,1.8,3,angry,3,3,angry,2,3,angry,2,4,angry,1,4,angry,2,3,angry,1,1,neutral,2,3,angry,2,2,angry,2,3,neutral,1,4
384,77.213,87.438,0.02892037,-0.09399121,5.754271,5.63127,34.03,34,Sess01_impro03_M008,angry,1.6,3.6,angry,2,4,angry,2,4,angry,2,4,angry,1,4,angry,1,4,angry,1,1,neutral,2,3,angry,2,2,angry,2,5,angry,1,5
385,87.438,93.045,-0.09399121,0.01446019,5.63127,5.933646,34,33.99,Sess01_impro03_F009,angry,1.8,3.1,angry,3,3,angry,2,4,surprise,2,4,angry,1,4,angry,1,4,angry,1,1,neutral,2,3,angry,2,2,angry,2,3,neutral,2,3
386,93.045,100.182,0.01446019,0.03615047,5.933646,5.877271,33.99,34,Sess01_impro03_F010,angry,1.8,3,neutral,3,3,angry,3,3,surprise,2,4,angry,1,4,angry,1,4,angry,1,1,neutral,2,3,angry,2,2,angry,2,3,neutral,1,3
387,100.182,102.306,0.03615047,-0.07230093,5.877271,5.899053,34,34.03,Sess01_impro03_M009,angry,1.8,2.8,angry,3,3,angry,3,3,angry,2,4,angry,1,3,angry,1,4,angry,1,1,neutral,2,3,angry,2,2,angry,2,2,angry,1,3
388,102.306,109.769,-0.07230093,0.05061065,5.899053,5.938771,34.03,34.03,Sess01_impro03_F011,angry,1.8,3,angry,3,3,angry,3,3,fear,2,4,angry,1,3,angry,1,4,angry,1,1,neutral,2,4,angry,2,2,angry,2,3,neutral,1,3
389,109.769,111.11,0.05061065,-0.06507084,5.938771,5.949021,34.03,34,Sess01_impro03_M010,angry,1.9,2.9,angry,3,3,disgust,3,3,angry,2,4,angry,1,3,angry,1,4,angry,1,1,neutral,2,3,angry,2,2,neutral,2,3,neutral,2,3
390,111.11,119.379,-0.06507084,0.02530533,5.949021,5.924677,34,34,Sess01_impro03_F012,angry,2,2.9,angry,3,3,angry,3,3,angry,2,4,angry,1,3,angry,1,4,angry,1,1,neutral,2,3,angry,2,2,neutral,3,3,neutral,2,3
391,119.379,125.322,0.02530533,-0.03615047,5.924677,5.874709,34,34,Sess01_impro03_M011,angry,1.7,2.5,angry,2,2,angry,3,2,angry,2,3,angry,1,3,angry,1,4,angry,1,1,neutral,2,3,angry,2,2,neutral,2,2,neutral,1,3
392,125.322,127.093,-0.03615047,0.02169028,5.874709,5.817052,34,34,Sess01_impro03_F013,angry,1.8,2.7,angry,3,2,angry,3,3,angry,2,3,angry,1,3,angry,1,4,angry,1,1,neutral,2,3,angry,2,2,neutral,2,3,neutral,1,3
393,127.093,142.6,0.02169028,-0.4338056,5.817052,5.966959,34,34,Sess01_impro03_M012,angry,1.5,2.4,angry,1,2,angry,2,2,angry,2,3,angry,1,3,angry,1,3,angry,1,1,neutral,2,3,angry,2,2,neutral,2,2,neutral,1,3
394,142.6,143.496,-0.4338056,-0.2747435,5.966959,5.785021,34,34.03,Sess01_impro03_F014,angry,1.8,2.5,angry,3,2,angry,2,2,angry,2,3,angry,1,3,angry,1,3,angry,1,1,neutral,3,3,angry,2,2,neutral,2,3,neutral,1,3
395,143.496,144.395,-0.2747435,-0.1879824,5.785021,5.818334,34.03,34,Sess01_impro03_M013,angry,1.7,2.4,angry,2,2,angry,2,2,angry,2,3,angry,1,3,angry,1,3,angry,1,1,neutral,3,3,angry,2,2,neutral,2,2,neutral,1,3
