Numb,Wav,,ECG,,E4-EDA,,E4-TEMP,,Segment ID,Total Evaluation,,,Eval01F,,,Eval02M,,,Eval03F,,,Eval04F,,,Eval05M,,,Eval06M,,,Eval07M,,,Eval08F,,,Eval09M,,,Eval10F,,
299,29.986,31.763,-0.09760625,-0.08676112,2.436142,2.47583,30.47,30.45,Sess03_impro01_M003,neutral,3,2.9,neutral,3,3,neutral,3,3,neutral,3,3,neutral,2,3,neutral,3,2,neutral,3,3,neutral,3,3,neutral,4,3,neutral,3,3,neutral,3,3
300,31.763,33.58,-0.08676112,-0.0542257,2.47583,2.478391,30.45,30.45,Sess03_impro01_F004,neutral,3,2.9,neutral,3,2,neutral,3,3,neutral,3,3,neutral,2,3,neutral,3,3,neutral,3,3,neutral,3,3,neutral,4,3,neutral,3,3,neutral,3,3
301,33.58,37.046,-0.0542257,0.03976551,2.478391,2.457906,30.45,30.45,Sess03_impro01_M004,neutral,3,3,neutral,3,3,neutral,3,3,neutral,3,3,neutral,3,3,neutral,3,3,neutral,3,3,neutral,3,3,neutral,3,3,neutral,3,3,neutral,3,3
302,37.046,52.269,0.03976551,-0.01446019,2.457906,2.454066,30.45,30.43,Sess03_impro01_F005,neutral,3.2,3.1,surprise,3,4,happy,4,3,neutral,3,3,neutral,2,3,neutral,4,3,neutral,3,3,neutral,4,3,neutral,4,3,neutral,2,3,neutral,3,3
303,52.269,59.676,-0.01446019,-0.04338056,2.454066,2.441263,30.43,30.43,Sess03_impro01_M005,neutral,3.1,3,surprise,3,3,neutral,3,3,neutral,3,3,neutral,3,3,neutral,3,3,neutral,3,3,neutral,3,3,neutral,4,3,neutral,3,3,neutral,3,3
304,59.676,64.28,-0.04338056,0.03976551,2.441263,2.367009,30.43,30.41,Sess03_impro01_F006,neutral,3,3,neutral,3,3,neutral,2,3,neutral,3,3,neutral,3,3,neutral,3,3,neutral,3,3,neutral,3,3,neutral,4,3,neutral,3,3,neutral,3,3
305,64.28,64.959,0.03976551,1.178505,2.367009,2.37213,30.41,30.41,Sess03_impro01_M006,neutral,3.1,2.9,neutral,3,3,neutral,3,3,neutral,3,3,neutral,3,3,neutral,3,3,neutral,3,3,neutral,3,3,neutral,4,3,neutral,3,2,neutral,3,3
306,64.959,66.147,1.178505,1.359257,2.37213,2.382372,30.41,30.41,Sess03_impro01_F007,neutral,3.1,2.9,neutral,3,3,neutral,3,3,neutral,3,3,neutral,3,3,neutral,3,3,neutral,3,3,neutral,3,3,neutral,4,3,neutral,3,2,neutral,3,3
307,66.147,71.758,1.359257,0.04338056,2.382372,2.37469,30.41,30.41,Sess03_impro01_M007,neutral,3,3,surprise,3,3,neutral,3,3,neutral,3,3,surprise,2,3,neutral,3,3,neutral,3,3,neutral,3,3,neutral,4,3,neutral,3,3,surprise,3,3
308,71.758,74.543,0.04338056,0.02169028,2.37469,2.395174,30.41,30.43,Sess03_impro01_F008,neutral,2.9,2.7,neutral,3,2,neutral,2,2,neutral,3,3,neutral,3,3,neutral,3,3,neutral,2,3,neutral,3,3,neutral,4,3,neutral,3,2,neutral,3,3
309,74.543,76.144,0.02169028,-0.06507084,2.395174,2.406697,30.43,30.41,Sess03_impro01_M008,neutral,2.9,2.8,neutral,3,3,neutral,3,3,neutral,3,3,neutral,3,3,neutral,3,3,neutral,2,3,neutral,3,3,neutral,3,2,neutral,3,2,neutral,3,3
310,76.144,78.204,-0.06507084,0.05061065,2.406697,2.386213,30.41,30.39,Sess03_impro01_F009,neutral,3,2.7,neutral,3,2,neutral,3,3,neutral,3,3,neutral,3,3,neutral,3,3,neutral,3,3,neutral,3,3,neutral,3,2,neutral,3,2,neutral,3,3
311,78.204,82.771,0.05061065,-0.1120664,2.386213,2.383652,30.39,30.43,Sess03_impro01_M009,neutral,3,2.9,surprise,3,3,surprise,3,3,surprise,3,3,neutral,3,3,neutral,3,3,neutral,3,3,neutral,3,3,neutral,3,2,neutral,3,3,neutral,3,3
312,82.771,86.309,-0.1120664,-0.2385931,2.383652,2.361888,30.43,30.41,Sess03_impro01_F010,neutral,2.7,2.9,angry,2,3,neutral,3,3,neutral,3,3,neutral,3,3,neutral,3,4,neutral,2,3,neutral,3,2,neutral,2,3,neutral,3,2,neutral,3,3
313,86.309,88.393,-0.2385931,-0.003615046,2.361888,2.340123,30.41,30.41,Sess03_impro01_M010,neutral,3,3,neutral,3,3,neutral,3,3,neutral,3,3,neutral,3,3,neutral,3,4,neutral,3,3,neutral,3,2,neutral,3,3,neutral,3,3,neutral,3,3
314,88.393,89.402,-0.003615046,0.3723498,2.340123,2.341404,30.41,30.43,Sess03_impro01_F011,neutral,2.7,2.7,neutral,3,3,neutral,3,2,neutral,3,3,neutral,2,3,neutral,3,3,neutral,2,3,neutral,3,2,neutral,2,3,neutral,3,2,neutral,3,3
315,89.402,91.392,0.3723498,-0.02892037,2.341404,2.32092,30.43,30.43,Sess03_impro01_M011,neutral,2.7,2.9,surprise,3,3,neutral,2,3,neutral,3,3,neutral,2,3,neutral,3,3,neutral,2,3,neutral,3,2,neutral,3,3,neutral,3,3,neutral,3,3
316,91.392,93.373,-0.02892037,0.05784074,2.32092,2.343964,30.43,30.45,Sess03_impro01_F012,neutral,2.8,2.8,neutral,2,3,neutral,2,3,neutral,3,3,neutral,3,3,neutral,3,3,neutral,3,3,neutral,3,2,neutral,3,3,neutral,3,2,neutral,3,3
317,93.373,98.247,0.05784074,0.07591598,2.343964,2.309397,30.45,30.43,Sess03_impro01_M012,neutral,2.7,2.9,neutral,2,3,neutral,2,3,neutral,3,3,neutral,2,3,neutral,3,3,neutral,3,3,neutral,3,2,neutral,3,3,neutral,3,3,neutral,3,3
318,98.247,101.596,0.07591598,0.1048364,2.309397,2.286353,30.43,30.45,Sess03_impro01_F013,neutral,2.8,2.7,neutral,3,3,neutral,3,3,neutral,3,3,neutral,2,3,neutral,3,2,neutral,2,3,neutral,3,2,neutral,3,3,neutral,3,2,neutral,3,3
319,101.596,105.255,0.1048364,-0.06868588,2.286353,2.27355,30.45,30.45,Sess03_impro01_M013,neutral,2.9,2.8,neutral,3,3,neutral,3,3,neutral,3,3,neutral,2,3,neutral,3,2,neutral,2,3,neutral,4,2,sad,3,3,neutral,3,3,neutral,3,3
320,105.255,113.979,-0.06868588,0.3687347,2.27355,2.332442,30.45,30.47,Sess03_impro01_M014,neutral,2.8,3,surprise,2,4,surprise,3,3,neutral,3,3,surprise,2,3,neutral,3,2,neutral,2,3,neutral,4,3,sad,3,3,surprise,3,3,neutral,3,3
321,113.979,117.323,0.3687347,0.02530533,2.332442,2.32476,30.47,30.47,Sess03_impro01_F014,neutral,2.7,2.8,sad,3,3,surprise,2,3,surprise,3,3,surprise,2,3,sad,3,2,neutral,2,3,neutral,3,3,sad,3,3,neutral,3,2,neutral,3,3
322,117.323,119.649,0.02530533,0.02892037,2.32476,2.32348,30.47,30.47,Sess03_impro01_M015,neutral,2.8,2.9,surprise,3,3,surprise,3,3,neutral,3,3,neutral,2,3,sad,3,2,neutral,2,3,neutral,3,3,sad,3,3,neutral,3,3,neutral,3,3
323,119.649,124.641,0.02892037,0.007230093,2.32348,2.304276,30.47,30.47,Sess03_impro01_F015,neutral,2.6,2.8,sad,2,3,disgust,2,3,neutral,3,3,neutral,2,3,sad,3,2,neutral,2,2,neutral,3,3,sad,3,3,neutral,3,3,sad,3,3
324,124.641,126.8,0.007230093,-0.2096727,2.304276,2.305557,30.47,30.45,Sess03_impro01_M016,surprise,2.8,2.9,surprise,3,3,surprise,3,3,surprise,3,3,surprise,2,3,sad,3,2,surprise,2,3,neutral,3,3,sad,3,3,neutral,3,3,neutral,3,3
325,126.8,131.817,-0.2096727,-0.07230093,2.305557,2.22106,30.45,30.45,Sess03_impro01_F016,neutral,3,3.4,neutral,3,4,angry,3,3,neutral,3,3,neutral,3,3,sad,3,4,neutral,3,3,neutral,3,3,neutral,3,3,neutral,3,4,neutral,3,4
326,131.817,143.516,-0.07230093,-0.2277479,2.22106,2.227461,30.45,30.41,Sess03_impro01_M017,neutral,2.7,3.1,surprise,2,3,angry,2,3,surprise,3,3,neutral,3,3,sad,3,4,neutral,3,3,neutral,3,3,neutral,2,3,neutral,3,3,neutral,3,3
327,143.516,156.933,-0.2277479,0.01807523,2.227461,2.194175,30.41,30.39,Sess03_impro01_F017,neutral,2.9,2.8,sad,3,3,neutral,3,2,neutral,3,3,neutral,3,3,sad,3,2,neutral,3,3,neutral,3,3,sad,2,3,neutral,3,3,sad,3,3
328,156.933,160.923,0.01807523,0.0469956,2.194175,2.194175,30.39,30.39,Sess03_impro01_M018,neutral;sad,3,2.8,sad,3,3,neutral,3,2,neutral,3,3,sad,3,3,sad,3,2,neutral,3,3,neutral,3,3,sad,3,3,neutral,3,3,sad,3,3
329,160.923,182.477,0.0469956,-0.234978,2.194175,2.114799,30.39,30.33,Sess03_impro01_F018,neutral,3.2,3,sad,4,3,neutral,2,3,neutral,3,3,sad,3,3,sad,4,2,neutral,4,3,neutral,3,3,neutral,3,3,neutral,3,4,neutral,3,3
330,182.477,185.016,-0.234978,-0.07230093,2.114799,2.089194,30.33,30.33,Sess03_impro01_M019,neutral,2.7,2.9,neutral,3,3,neutral,2,3,neutral,3,3,neutral,2,3,sad,3,2,neutral,3,3,neutral,3,3,neutral,3,3,neutral,2,3,neutral,3,3
331,185.016,195.402,-0.07230093,-0.1482169,2.089194,2.104557,30.33,30.29,Sess03_impro01_F019,neutral,3,2.9,sad,3,3,neutral,3,3,neutral,3,3,neutral,3,3,sad,3,2,neutral,4,3,neutral,3,3,sad,3,3,neutral,2,3,sad,3,3
332,195.402,198.8,-0.1482169,0.02892037,2.104557,2.103277,30.29,30.29,Sess03_impro01_M020,neutral,2.7,2.9,sad,3,3,neutral,2,3,neutral,3,3,neutral,2,3,sad,3,2,neutral,2,3,neutral,3,3,sad,3,3,neutral,3,3,sad,3,3
333,198.8,202.92,0.02892037,-0.03615047,2.103277,2.062309,30.29,30.27,Sess03_impro01_F020,neutral;sad,2.6,2.8,neutral,2,3,sad,3,3,neutral,3,3,sad,2,3,sad,3,2,neutral,2,3,neutral,3,3,sad,2,3,neutral,3,2,sad,3,3
334,202.92,208.372,-0.03615047,0.02169028,2.062309,2.076391,30.27,30.27,Sess03_impro01_M021,sad,2.6,2.7,sad,2,3,sad,3,3,sad,3,3,sad,2,3,sad,3,2,neutral,2,2,neutral,2,3,sad,3,3,neutral,3,2,sad,3,3
335,208.372,286.777,0.02169028,-0.04338056,2.076391,1.944056,30.27,30.17,Sess03_impro01_F021,sad,2.8,2.2,sad,4,2,sad,3,2,neutral,3,2,sad,2,3,sad,3,1,neutral,4,2,sad,2,2,sad,2,3,sad,2,2,sad,3,3
336,286.777,331.931,-0.04338056,0.4554959,1.944056,1.831394,30.17,30.19,Sess03_impro01_F022,sad,2.4,2.2,sad,3,2,sad,2,2,sad,3,2,sad,2,3,sad,3,1,sad,2,2,sad,2,2,sad,2,3,sad,2,2,sad,3,3
337,331.931,334.063,0.4554959,-0.03615047,1.831394,1.889005,30.19,30.17,Sess03_impro01_M022,sad,2.6,2.5,sad,3,2,sad,3,2,neutral,3,3,sad,2,3,sad,3,1,sad,2,2,neutral,3,3,sad,2,3,sad,2,3,sad,3,3
338,334.063,350.684,-0.03615047,-0.003615046,1.889005,1.800668,30.17,30.15,Sess03_impro01_F023,sad,3.2,2.6,sad,4,3,sad,3,3,neutral,3,3,sad,4,3,sad,4,2,sad,2,2,neutral,3,2,sad,4,3,neutral,2,2,neutral,3,3
339,350.684,353.18,-0.003615046,-0.1915975,1.800668,1.800668,30.15,30.17,Sess03_impro01_M023,sad,3,2.6,happy,3,2,sad,3,2,neutral,3,3,sad,4,3,sad,3,2,sad,2,2,neutral,3,3,sad,4,3,neutral,2,3,neutral,3,3
340,353.18,365.272,-0.1915975,-0.1807523,1.800668,1.832674,30.17,30.17,Sess03_impro01_F024,neutral,3.5,2.8,neutral,4,3,happy,3,3,neutral,4,3,happy,4,3,sad,4,2,neutral,4,3,neutral,3,2,sad,3,3,neutral,3,3,neutral,3,3
341,365.272,366.848,-0.1807523,-0.04338056,1.832674,1.835235,30.17,30.15,Sess03_impro01_M024,neutral,3.8,2.8,happy,3,3,happy,4,3,neutral,4,3,happy,4,3,sad,4,2,neutral,4,3,neutral,3,2,sad,4,3,neutral,4,3,neutral,4,3
342,366.848,399.686,-0.04338056,-0.07230093,1.835235,1.848037,30.15,30.11,Sess03_impro01_F025,neutral,3.9,3,neutral,5,4,happy,4,3,neutral,4,3,happy,4,3,sad,4,2,neutral,4,3,neutral,3,2,sad,4,4,neutral,4,3,neutral,3,3
343,399.686,402.85,-0.07230093,-0.01084514,1.848037,1.849318,30.11,30.13,Sess03_impro01_M025,neutral,4,3,neutral,4,3,happy,4,3,neutral,4,3,happy,4,3,sad,4,2,neutral,4,3,happy,4,3,happy,4,4,neutral,4,3,neutral,4,3
344,402.85,406.871,-0.01084514,-0.1662921,1.849318,1.836515,30.13,30.11,Sess03_impro01_F026,happy,4,3.1,happy,4,3,happy,4,3,happy,4,3,happy,4,3,sad,4,3,neutral,4,3,happy,4,3,happy,4,4,neutral,4,3,neutral,4,3
345,406.871,411.7,-0.1662921,0.07230093,1.836515,1.827553,30.11,30.11,Sess03_impro01_M026,happy,4.2,3.1,neutral,4,3,happy,5,3,happy,4,3,happy,4,3,sad,4,3,neutral,4,3,happy,5,3,happy,4,4,neutral,4,3,happy,4,3
346,0,3.944,-0.09037616,-0.03615047,1.864681,1.858279,30.15,30.15,Sess03_impro02_M001,neutral,2.9,2.9,neutral,3,3,neutral,3,3,neutral,3,3,neutral,3,3,neutral,3,3,neutral,3,3,neutral,3,3,neutral,2,2,neutral,3,3,neutral,3,3
347,3.944,9.33,-0.03615047,-0.1048364,1.858279,1.856999,30.15,30.13,Sess03_impro02_M001,neutral,2.8,2.9,neutral,2,3,neutral,3,3,neutral,3,3,neutral,3,3,neutral,3,3,neutral,3,3,neutral,3,3,neutral,2,2,neutral,3,3,neutral,3,3
348,9.33,11.429,-0.1048364,-0.01446019,1.856999,1.851878,30.13,30.17,Sess03_impro02_F002,neutral,2.8,2.9,surprise,3,3,surprise,3,3,neutral,3,3,neutral,3,3,neutral,2,3,neutral,3,3,neutral,3,3,neutral,2,2,neutral,3,3,neutral,3,3
349,11.429,16.866,-0.01446019,0.03976551,1.851878,1.845477,30.17,30.13,Sess03_impro02_M002,neutral,2.8,2.8,surprise,3,2,surprise,3,3,surprise,3,3,neutral,3,3,neutral,2,3,neutral,3,3,neutral,3,3,surprise,2,2,neutral,3,3,neutral,3,3
350,16.866,21.01,0.03976551,0.06145579,1.845477,1.832674,30.13,30.19,Sess03_impro02_F003,neutral,2.8,2.9,neutral,3,3,surprise,3,3,surprise,3,3,neutral,3,3,neutral,2,3,neutral,3,3,neutral,3,3,neutral,2,2,neutral,3,3,neutral,3,3
351,21.01,22.827,0.06145579,0.1048364,1.832674,1.799388,30.19,30.15,Sess03_impro02_M003,neutral,2.8,2.9,neutral,3,3,neutral,3,3,surprise,3,3,neutral,3,3,neutral,2,3,neutral,3,3,neutral,3,3,neutral,2,2,neutral,3,3,neutral,3,3
352,22.827,33.665,0.1048364,0.03976551,1.799388,1.764821,30.15,30.15,Sess03_impro02_F004,neutral,3.1,2.9,neutral,4,3,happy,4,3,surprise,3,3,neutral,3,3,neutral,2,3,neutral,3,3,neutral,4,3,disgust,2,2,neutral,4,3,neutral,2,3
353,33.665,38.245,0.03976551,-0.0542257,1.764821,1.75842,30.15,30.15,Sess03_impro02_M004,neutral,2.7,2.9,neutral,3,3,neutral,3,3,surprise,3,3,neutral,2,3,neutral,2,3,neutral,3,3,neutral,3,3,neutral,2,2,neutral,3,3,neutral,3,3
354,38.245,39.881,-0.0542257,-0.06868588,1.75842,1.752018,30.15,30.11,Sess03_impro02_F005,neutral;surprise,2.7,2.8,surprise,3,2,surprise,3,3,surprise,3,3,neutral,2,3,neutral,2,3,surprise,3,3,neutral,3,3,surprise,2,2,neutral,3,3,neutral,3,3
355,39.881,42.97,-0.06868588,-0.01446019,1.752018,1.801948,30.11,30.13,Sess03_impro02_M005,neutral,2.7,2.8,neutral,3,2,neutral,3,3,surprise,3,3,neutral,2,3,neutral,2,3,neutral,3,3,neutral,3,3,surprise,2,2,neutral,3,3,neutral,3,3
356,42.97,47.066,-0.01446019,-0.1337567,1.801948,1.81091,30.13,30.13,Sess03_impro02_F006,neutral,2.8,2.9,surprise,3,3,surprise,3,3,neutral,3,3,surprise,2,3,neutral,2,3,neutral,3,3,neutral,4,3,surprise,2,2,neutral,3,3,neutral,3,3
357,47.066,49.893,-0.1337567,0.02169028,1.81091,1.805789,30.13,30.11,Sess03_impro02_M006,neutral,2.5,2.9,neutral,2,3,neutral,3,3,neutral,3,3,neutral,2,3,neutral,2,3,neutral,3,3,neutral,4,3,neutral,2,2,neutral,2,3,neutral,2,3
358,49.893,52.518,0.02169028,-0.07953102,1.805789,1.796827,30.11,30.11,Sess03_impro02_F007,neutral,2.2,2.9,disgust,2,3,disgust,2,3,neutral,3,3,neutral,2,3,neutral,2,3,neutral,2,3,neutral,3,3,disgust,2,2,neutral,2,3,neutral,2,3
359,52.518,56.588,-0.07953102,0.02530533,1.796827,1.796827,30.11,30.13,Sess03_impro02_M007,neutral,2.2,2.9,neutral,2,3,neutral,2,3,neutral,2,3,neutral,2,3,neutral,2,3,neutral,2,3,neutral,3,3,disgust,2,2,neutral,3,3,neutral,2,3
360,56.588,59.43,0.02530533,-0.2060577,1.796827,1.790426,30.13,30.11,Sess03_impro02_F008,neutral,2.1,2.7,angry,2,2,angry,2,3,angry,2,3,neutral,2,3,neutral,2,3,neutral,2,2,neutral,3,3,disgust,2,2,neutral,2,3,neutral,2,3
361,59.43,62.518,-0.2060577,0.003615046,1.790426,1.787865,30.11,30.11,Sess03_impro02_M008,neutral,2.2,2.8,neutral,2,3,angry,2,3,angry,2,3,disgust,2,3,neutral,2,3,neutral,2,2,neutral,3,3,disgust,2,2,neutral,3,3,neutral,2,3
362,62.518,65.321,0.003615046,0.8350757,1.787865,1.777623,30.11,30.09,Sess03_impro02_F009,angry,2.1,3,angry,2,3,angry,2,3,angry,2,3,disgust,2,3,angry,2,4,neutral,2,2,neutral,3,3,disgust,2,3,neutral,2,3,angry,2,3
363,65.321,76.264,0.8350757,-0.07230093,1.777623,1.766101,30.09,30.11,Sess03_impro02_M009,neutral,2.2,3,neutral,2,3,neutral,3,3,angry,2,3,disgust,2,3,angry,2,4,neutral,2,2,neutral,2,3,disgust,2,3,neutral,3,3,neutral,2,3
364,76.264,81.038,-0.07230093,0.02892037,1.766101,1.763541,30.11,30.07,Sess03_impro02_F010,neutral,2.2,3,neutral,3,3,angry,3,3,angry,2,3,angry,2,3,angry,2,4,neutral,2,2,neutral,2,3,disgust,2,3,neutral,2,3,neutral,2,3
365,81.038,92.307,0.02892037,-0.07230093,1.763541,1.745617,30.07,30.09,Sess03_impro02_M010,angry,2.1,3,surprise,2,3,angry,3,3,angry,2,3,angry,2,3,angry,2,4,neutral,2,2,neutral,2,3,disgust,2,3,neutral,2,3,angry,2,3
366,92.307,97.525,-0.07230093,-0.0469956,1.745617,1.732815,30.09,30.07,Sess03_impro02_F011,angry,2,2.9,angry,2,2,angry,2,2,angry,2,3,disgust,2,3,angry,2,4,neutral,2,2,neutral,2,3,disgust,2,3,neutral,2,4,angry,2,3
367,97.525,100.021,-0.0469956,0.003615046,1.732815,1.731534,30.07,30.07,Sess03_impro02_M011,angry,2,3,disgust,2,2,angry,2,3,angry,2,3,disgust,2,3,angry,2,4,neutral,2,2,neutral,2,3,disgust,2,3,neutral,2,4,angry,2,3
368,100.021,100.921,0.003615046,-0.159062,1.731534,1.726413,30.07,30.07,Sess03_impro02_F012,angry,2.1,2.8,angry,2,1,angry,2,3,angry,2,3,disgust,2,3,angry,2,4,angry,2,2,neutral,2,3,disgust,2,3,neutral,3,3,angry,2,3
369,100.921,104.402,-0.159062,-0.007230093,1.726413,1.723853,30.07,30.07,Sess03_impro02_M012,neutral;angry,2.1,2.9,neutral,2,2,angry,2,3,angry,2,3,disgust,2,3,angry,2,4,angry,2,2,neutral,2,3,disgust,2,3,neutral,3,3,neutral,2,3
370,104.402,114.778,-0.007230093,0.02530533,1.723853,1.703369,30.07,30.09,Sess03_impro02_F013,angry,2,3.6,angry,2,3,angry,2,4,angry,2,4,angry,2,3,angry,2,5,angry,2,2,angry,2,4,angry,2,4,angry,2,4,angry,2,3
371,114.778,117.904,0.02530533,0.01807523,1.703369,1.705929,30.09,30.07,Sess03_impro02_M013,angry,2,3.5,surprise,2,3,neutral,2,3,angry,2,4,angry,2,3,angry,2,5,angry,2,2,angry,2,4,angry,2,4,neutral,2,4,angry,2,3
372,117.904,120.049,0.01807523,-0.1482169,1.705929,1.696967,30.07,30.05,Sess03_impro02_F014,angry,1.8,3.9,angry,2,4,angry,2,4,angry,2,4,angry,2,3,angry,1,5,angry,2,2,angry,2,4,angry,2,5,angry,2,4,angry,1,4
373,120.049,130.415,-0.1482169,0.03253542,1.696967,1.689286,30.05,30.05,Sess03_impro02_M014,angry,1.9,3.8,angry,2,3,angry,2,4,angry,2,4,angry,2,3,angry,1,5,angry,2,2,angry,2,4,angry,2,5,angry,2,4,angry,2,4
374,130.415,137.539,0.03253542,-0.3361993,1.689286,1.679044,30.05,30.05,Sess03_impro02_F015,angry,1.8,3.6,disgust,1,3,angry,2,4,angry,2,4,angry,2,3,angry,1,5,angry,2,2,angry,2,4,angry,2,4,angry,2,4,angry,2,3
375,137.539,142.034,-0.3361993,-0.05784074,1.679044,1.688006,30.05,30.03,Sess03_impro02_M015,angry,1.8,3.5,disgust,2,2,angry,2,3,angry,2,4,angry,2,3,angry,1,5,angry,2,2,angry,1,4,angry,2,4,angry,2,4,angry,2,4
376,142.034,147.516,-0.05784074,0.07230093,1.688006,1.671363,30.03,30.03,Sess03_impro02_F016,angry,1.8,3.6,angry,2,3,angry,2,3,angry,2,4,disgust,2,4,angry,1,5,angry,2,2,angry,1,4,angry,2,4,angry,2,4,angry,2,3
377,147.516,151.743,0.07230093,-0.01084514,1.671363,1.65728,30.03,30.03,Sess03_impro02_M016,angry,1.9,3.4,disgust,2,3,angry,2,3,angry,2,4,angry,2,3,angry,1,5,angry,2,2,angry,2,4,angry,2,4,neutral,2,3,angry,2,3
378,151.743,154.621,-0.01084514,-0.1807523,1.65728,1.650878,30.03,30.01,Sess03_impro02_F017,angry,1.4,4.3,angry,1,5,angry,1,5,angry,2,5,angry,2,4,angry,1,5,angry,1,1,angry,1,5,angry,2,5,angry,2,4,angry,1,4
379,154.621,158.736,-0.1807523,0.3723498,1.650878,1.649598,30.01,30.01,Sess03_impro02_M017,angry,1.7,3.8,angry,1,3,angry,2,4,angry,2,4,angry,2,4,angry,1,5,angry,1,1,angry,2,5,angry,2,5,neutral,2,4,angry,2,3
380,158.736,161.047,0.3723498,-0.155447,1.649598,1.648318,30.01,29.97,Sess03_impro02_F018,angry,1.6,3.9,angry,1,4,angry,2,4,angry,2,4,angry,2,4,angry,1,5,angry,1,1,angry,2,4,angry,2,5,angry,2,4,angry,1,4
381,161.047,164.827,-0.155447,0.853151,1.648318,1.641917,29.97,29.99,Sess03_impro02_M018,angry,1.7,3.8,angry,2,3,angry,2,4,angry,2,4,angry,2,4,angry,1,5,angry,1,1,angry,1,5,angry,2,5,neutral,2,4,angry,2,3
382,164.827,169.583,0.853151,-0.01807523,1.641917,1.639356,29.99,29.97,Sess03_impro02_F019,angry,1.3,4.4,angry,1,5,angry,1,5,angry,2,5,angry,1,4,angry,1,5,angry,1,1,angry,1,5,angry,2,5,angry,2,5,angry,1,4
383,169.583,174.571,-0.01807523,-0.01807523,1.639356,1.632955,29.97,29.97,Sess03_impro02_M019,angry,1.4,3.8,angry,1,3,angry,2,4,angry,2,4,angry,1,4,angry,1,5,angry,1,1,angry,1,5,angry,2,5,angry,2,4,angry,1,3
384,174.571,193.922,-0.01807523,-0.003615046,1.632955,1.65984,29.97,29.91,Sess03_impro02_F020,angry,1.2,4.2,disgust,1,5,angry,1,4,angry,2,4,disgust,1,4,angry,1,5,angry,1,1,angry,1,4,angry,1,5,angry,2,5,angry,1,5
385,193.922,197,-0.003615046,-0.06145579,1.65984,1.663681,29.91,29.89,Sess03_impro02_M020,angry,1.4,4.1,disgust,1,4,angry,2,5,angry,2,4,disgust,1,4,angry,1,5,angry,1,1,angry,1,5,angry,1,5,angry,2,4,angry,2,4
386,197,199.811,-0.06145579,0.7302394,1.663681,1.647038,29.89,29.89,Sess03_impro02_F021,angry,1.7,4.1,angry,1,4,surprise,2,4,angry,2,4,angry,1,4,angry,1,5,angry,1,1,angry,2,5,angry,2,5,angry,4,4,angry,1,5
387,199.811,203.009,0.7302394,-0.1192965,1.647038,1.641917,29.89,29.89,Sess03_impro02_M021,angry,1.6,3.7,disgust,1,3,neutral,2,3,angry,2,4,angry,1,4,angry,1,5,angry,1,1,angry,2,5,angry,2,5,angry,2,4,angry,2,3
388,203.009,209.536,-0.1192965,-0.1301417,1.641917,1.635515,29.89,29.87,Sess03_impro02_M022,angry,1.6,3.7,disgust,1,4,neutral,2,3,angry,2,4,angry,1,4,angry,1,5,angry,1,1,angry,2,4,angry,2,5,angry,2,4,angry,2,3
389,209.536,226.675,-0.1301417,-0.08676112,1.635515,1.634235,29.87,29.89,Sess03_impro02_F022,angry,1.1,4.5,angry,1,5,angry,1,5,angry,2,5,angry,1,4,angry,1,5,angry,1,1,angry,1,5,angry,1,5,angry,1,5,angry,1,5
390,226.675,243.918,-0.08676112,0.03615047,1.634235,1.81347,29.89,29.93,Sess03_impro02_F023,angry,1.3,4.5,angry,1,5,angry,1,5,angry,2,5,angry,1,4,angry,1,5,angry,1,1,angry,2,5,angry,1,5,angry,2,5,angry,1,5
391,243.918,259.5,0.03615047,-0.1843674,1.81347,1.831394,29.93,29.93,Sess03_impro02_F024,angry,1.4,3.9,angry,1,3,angry,2,4,angry,2,4,angry,1,4,angry,1,5,angry,1,1,angry,2,5,angry,1,5,angry,2,4,angry,1,4
392,3.758,8.603,-0.0542257,0.02530533,1.479126,1.480406,29.69,29.67,Sess03_impro03_F001,neutral,3.8,3,neutral,4,3,happy,4,3,neutral,3,3,neutral,4,3,neutral,4,3,neutral,4,3,neutral,3,3,happy,4,3,neutral,4,3,neutral,4,3
393,8.603,10.662,0.02530533,-0.2096727,1.480406,1.491928,29.67,29.69,Sess03_impro03_M001,neutral,3.7,3,neutral,3,3,happy,4,3,neutral,3,3,neutral,4,3,neutral,4,3,neutral,4,3,neutral,3,3,happy,4,3,neutral,4,3,neutral,4,3
394,10.662,15.508,-0.2096727,0.1771373,1.491928,1.479126,29.69,29.71,Sess03_impro03_F002,neutral,3.7,3,neutral,3,3,happy,4,3,neutral,3,3,neutral,4,3,neutral,4,3,neutral,4,3,neutral,4,3,neutral,4,3,neutral,3,3,neutral,4,3
395,15.508,18.836,0.1771373,-0.1373718,1.479126,1.457361,29.71,29.69,Sess03_impro03_M002,neutral,3.8,3,neutral,4,3,happy,3,3,neutral,3,3,neutral,4,3,neutral,4,3,neutral,4,3,neutral,4,3,neutral,4,3,neutral,4,3,neutral,4,3
396,18.836,21.004,-0.1373718,0.06868588,1.457361,1.459922,29.69,29.69,Sess03_impro03_F003,neutral,3.7,3,neutral,4,3,happy,3,3,neutral,3,3,neutral,4,3,neutral,4,3,neutral,4,3,neutral,4,3,neutral,4,3,neutral,3,3,neutral,4,3
