Numb,Wav,,ECG,,E4-EDA,,E4-TEMP,,Segment ID,Total Evaluation,,,Eval01F,,,Eval02M,,,Eval03F,,,Eval04F,,,Eval05M,,,Eval06M,,,Eval07M,,,Eval08F,,,Eval09M,,,Eval10F,,
298,58.105,72.293,0,0.03253542,0.717622,0.538301,29.77,29.77,Sess01_impro01_F005,disgust,2,2.9,angry,2,3,disgust,2,4,angry,2,3,disgust,2,3,angry,2,3,disgust,1,2,neutral,3,3,disgust,2,2,neutral,2,3,neutral,2,3
299,72.293,86.45,0.03253542,0.0469956,0.538301,0.544705,29.77,29.77,Sess01_impro01_M005,neutral,2.1,2.9,angry,3,3,neutral,2,3,angry,2,3,disgust,2,3,angry,2,3,disgust,2,2,neutral,2,4,disgust,2,2,neutral,2,3,neutral,2,3
300,86.45,100.154,0.0469956,-0.09037616,0.544705,0.721465,29.77,29.77,Sess01_impro01_F006,angry,2,2.9,angry,3,3,angry,2,3,neutral,2,3,disgust,2,3,angry,2,3,disgust,1,2,neutral,2,4,disgust,2,2,neutral,2,3,angry,2,3
301,100.154,120.957,-0.09037616,-0.1192965,0.721465,0.797036,29.77,29.79,Sess01_impro01_M006,angry,2.1,2.9,angry,3,3,angry,2,3,angry,2,3,disgust,2,3,angry,2,3,neutral,2,2,angry,2,4,neutral,2,2,neutral,2,3,angry,2,3
302,120.957,127.867,-0.1192965,-0.02169028,0.797036,0.785508,29.79,29.77,Sess01_impro01_F007,disgust,2.7,2.9,angry,4,3,disgust,4,3,angry,2,4,disgust,2,3,angry,2,3,disgust,1,1,happy,4,4,disgust,2,2,neutral,4,3,neutral,2,3
303,127.867,144.372,-0.02169028,-0.2422081,0.785508,0.922561,29.77,29.81,Sess01_impro01_M007,neutral;disgust,2.8,2.8,neutral,4,3,disgust,4,3,neutral,3,3,disgust,2,3,angry,2,3,disgust,1,1,happy,4,4,disgust,2,2,neutral,4,3,neutral,2,3
304,144.372,157.978,-0.2422081,-0.01084514,0.922561,0.96483,29.81,29.79,Sess01_impro01_F008,angry,2.2,3.2,angry,4,3,angry,2,4,angry,2,4,disgust,2,3,angry,1,4,disgust,1,1,happy,4,4,disgust,2,2,neutral,2,4,angry,2,3
305,157.978,200.171,-0.01084514,-0.03253542,0.96483,1.267214,29.79,29.85,Sess01_impro01_M008,neutral,1.9,3,neutral,3,3,neutral,2,3,neutral,2,3,disgust,2,3,angry,1,4,neutral,1,1,angry,2,4,neutral,2,2,neutral,2,4,neutral,2,3
306,200.171,202.758,-0.03253542,0.003615046,1.267214,1.253124,29.85,29.85,Sess01_impro01_F009,angry,1.9,2.9,angry,3,3,neutral,2,3,angry,2,3,disgust,2,3,angry,1,3,angry,1,1,angry,2,4,angry,2,2,neutral,2,4,angry,2,3
307,202.758,209.317,0.003615046,0.0469956,1.253124,1.273618,29.85,29.87,Sess01_impro01_M009,angry,1.9,2.8,angry,3,3,neutral,2,3,angry,2,3,disgust,2,3,angry,1,3,angry,1,1,angry,2,4,angry,2,2,angry,2,3,angry,2,3
308,209.317,216.823,0.0469956,0,1.273618,1.223664,29.87,29.89,Sess01_impro01_F010,angry,1.9,3.1,angry,2,3,angry,2,4,angry,2,4,disgust,2,3,angry,2,3,angry,1,1,angry,2,4,angry,2,2,angry,2,4,angry,2,3
309,216.823,225.343,0,-0.01446019,1.223664,1.209575,29.89,29.89,Sess01_impro01_M010,angry,2,3,angry,3,3,angry,2,4,angry,2,4,disgust,2,3,angry,2,3,angry,1,1,angry,2,4,angry,2,2,angry,2,3,angry,2,3
310,225.343,233.836,-0.01446019,-0.03976551,1.209575,1.194204,29.89,29.91,Sess01_impro01_F011,angry,2.1,3.3,angry,4,4,angry,2,4,angry,2,4,disgust,2,3,angry,2,4,disgust,1,1,angry,2,4,disgust,2,2,angry,2,4,angry,2,3
311,233.836,256.354,-0.03976551,0.003615046,1.194204,1.441412,29.91,29.83,Sess01_impro01_M011,angry,1.9,2.9,angry,2,3,angry,2,3,angry,2,3,disgust,2,3,angry,2,4,neutral,1,1,angry,2,4,neutral,2,2,angry,2,3,angry,2,3
312,256.354,261.833,0.003615046,0.701319,1.441412,1.36456,29.83,29.85,Sess01_impro01_F012,neutral,2,2.9,angry,3,4,angry,2,4,angry,2,3,disgust,2,3,angry,2,3,neutral,1,1,neutral,2,3,neutral,2,2,neutral,2,3,neutral,2,3
313,261.833,281.84,0.701319,0.1807523,1.36456,1.560732,29.85,29.73,Sess01_impro01_M012,neutral,2,2.9,angry,3,3,neutral,2,3,angry,2,3,disgust,2,3,angry,2,4,neutral,1,1,neutral,2,3,neutral,2,2,angry,2,4,neutral,2,3
314,281.84,284.461,0.1807523,0.1807523,1.560732,1.560732,29.73,29.73,Sess01_impro01_M013,angry,2,2.8,angry,3,3,neutral,2,3,angry,2,3,disgust,2,3,angry,2,3,angry,1,1,neutral,2,3,angry,2,2,angry,2,4,neutral,2,3
315,284.461,292.67,0.1807523,0.1807523,1.560732,1.560732,29.73,29.73,Sess01_impro01_F013,angry,1.7,3.2,angry,2,4,angry,2,4,angry,2,4,disgust,2,3,angry,1,3,disgust,1,1,neutral,2,4,disgust,2,2,angry,2,4,angry,1,3
316,292.67,297.753,0.1807523,0.1807523,1.560732,1.560732,29.73,29.73,Sess01_impro01_M014,angry,1.8,3.1,angry,3,3,angry,2,4,angry,2,4,disgust,2,3,angry,1,3,angry,1,1,neutral,2,4,angry,2,2,angry,2,4,angry,1,3
317,297.753,302.189,0.1807523,0.1807523,1.560732,1.560732,29.73,29.73,Sess01_impro01_M015,angry,1.8,3.1,angry,3,3,angry,2,4,angry,2,4,disgust,2,3,angry,1,3,angry,1,1,neutral,2,4,angry,2,2,angry,2,4,angry,1,3
318,302.189,310.335,0.1807523,0.1807523,1.560732,1.560732,29.73,29.73,Sess01_impro01_F014,angry,1.4,4.2,angry,1,5,angry,2,5,angry,2,5,angry,1,5,angry,1,5,angry,1,1,angry,1,5,angry,2,2,angry,2,5,angry,1,4
319,310.335,318.28,0.1807523,0.1807523,1.560732,1.560732,29.73,29.73,Sess01_impro01_F015,angry,1.2,3.5,angry,1,4,angry,1,4,angry,2,5,angry,1,4,angry,1,5,angry,1,1,angry,1,4,angry,1,1,angry,2,4,angry,1,3
320,318.28,324,0.1807523,-0.06507084,1.560732,1.582507,29.73,29.73,Sess01_impro01_M016,angry,1.6,3.6,angry,3,3,angry,2,4,angry,2,4,angry,1,4,angry,1,5,angry,1,1,angry,1,4,angry,2,4,angry,2,4,neutral,1,3
321,7.571,14.257,0.007230093,-0.1988275,0.229542,0.230823,29.21,29.21,Sess01_impro02_M001,neutral,3,2.9,neutral,3,3,neutral,3,3,neutral,3,3,neutral,3,2,neutral,3,3,neutral,3,3,neutral,3,3,neutral,3,3,neutral,3,3,neutral,3,3
322,14.257,16.842,-0.1988275,0.03615047,0.230823,0.219295,29.21,29.25,Sess01_impro02_F001,neutral,3,2.6,surprise,3,2,sad,3,3,neutral,3,3,neutral,3,2,neutral,3,2,neutral,3,3,neutral,3,3,neutral,3,3,neutral,3,2,neutral,3,3
323,16.842,22.743,0.03615047,0.02169028,0.219295,0.209048,29.25,29.21,Sess01_impro02_M002,neutral,2.5,2.5,surprise,3,2,sad,3,2,angry,2,4,neutral,3,2,neutral,3,2,angry,1,2,neutral,3,3,angry,1,2,neutral,3,3,neutral,3,3
324,22.743,23.978,0.02169028,0.01807523,0.209048,0.207767,29.21,29.25,Sess01_impro02_F002,neutral,2.6,2.6,angry,3,2,sad,2,2,neutral,3,3,neutral,3,2,neutral,3,3,neutral,2,3,neutral,3,3,neutral,2,3,neutral,3,2,neutral,2,3
325,23.978,32.427,0.01807523,0.02530533,0.207767,0.302552,29.25,29.25,Sess01_impro02_M003,neutral,2.4,2.6,neutral,3,3,neutral,2,2,neutral,2,4,neutral,3,2,neutral,3,3,sad,1,1,neutral,2,3,sad,2,2,neutral,3,3,neutral,3,3
326,32.427,33.361,0.02530533,-0.06507084,0.302552,0.287181,29.25,29.25,Sess01_impro02_F003,neutral,2.9,2.6,neutral,4,3,neutral,3,3,neutral,3,3,neutral,3,2,neutral,3,3,sad,1,1,neutral,3,3,sad,2,2,neutral,3,3,neutral,4,3
327,33.361,45.356,-0.06507084,0.03976551,0.287181,0.205206,29.25,29.23,Sess01_impro02_M004,neutral,2.6,2.7,neutral,3,3,neutral,3,3,angry,2,4,neutral,3,2,neutral,3,3,angry,1,1,neutral,3,3,angry,2,2,neutral,3,3,neutral,3,3
328,45.356,50.074,0.03976551,-0.01807523,0.205206,0.200082,29.23,29.21,Sess01_impro02_F004,neutral,2.6,2.6,sad,3,2,neutral,3,3,angry,2,4,neutral,3,2,neutral,3,3,angry,1,1,neutral,3,3,angry,2,2,neutral,3,3,neutral,3,3
329,50.074,51.099,-0.01807523,0.03615047,0.200082,0.198801,29.21,29.25,Sess01_impro02_M005,neutral,2.6,2.7,neutral,3,3,neutral,3,3,neutral,2,4,neutral,3,2,neutral,3,3,angry,1,1,neutral,3,3,angry,2,2,neutral,3,3,neutral,3,3
330,51.099,56.823,0.03615047,0.02169028,0.198801,0.19624,29.25,29.21,Sess01_impro02_F005,neutral,2.5,2.5,sad,3,2,neutral,2,3,neutral,3,3,neutral,3,2,neutral,3,3,angry,1,1,neutral,3,3,angry,2,2,neutral,3,3,neutral,2,3
331,56.823,70.425,0.02169028,-0.159062,0.19624,0.183431,29.21,29.19,Sess01_impro02_M006,neutral,2.7,2.5,sad,4,2,neutral,3,2,angry,2,4,neutral,3,2,neutral,3,3,angry,1,1,neutral,3,3,angry,2,2,neutral,3,3,neutral,3,3
332,70.425,77.814,-0.159062,-0.06507084,0.183431,0.177027,29.19,29.21,Sess01_impro02_M007,neutral,2.9,2.5,sad,4,2,neutral,4,3,neutral,3,3,neutral,3,2,neutral,4,3,angry,1,1,neutral,3,3,angry,2,2,neutral,3,3,neutral,2,3
333,77.814,91.648,-0.06507084,0.03615047,0.177027,0.177027,29.21,29.19,Sess01_impro02_M008,neutral,2.6,2.8,sad,3,2,neutral,3,3,angry,2,5,neutral,3,3,neutral,3,3,angry,1,1,neutral,3,3,angry,2,2,neutral,3,3,neutral,3,3
334,91.648,94.15,0.03615047,-0.06868588,0.177027,0.170622,29.19,29.21,Sess01_impro02_F006,neutral,3,2.6,sad,4,2,surprise,3,3,neutral,3,3,neutral,3,3,neutral,4,3,angry,1,1,neutral,3,3,angry,2,2,neutral,3,3,neutral,4,3
335,94.15,97.057,-0.06868588,-0.1952125,0.170622,0.168061,29.21,29.23,Sess01_impro02_M009,neutral,2.6,2.7,sad,3,2,neutral,3,3,angry,2,4,neutral,3,3,neutral,3,3,angry,1,1,neutral,3,3,angry,2,2,neutral,3,3,neutral,3,3
336,97.057,102.472,-0.1952125,-0.3506595,0.168061,0.170622,29.23,29.21,Sess01_impro02_F007,neutral,2.4,2.7,sad,2,2,neutral,2,3,angry,3,4,neutral,3,3,neutral,3,3,angry,1,1,neutral,3,3,angry,2,2,neutral,3,3,neutral,2,3
337,102.472,108.444,-0.3506595,0.007230093,0.170622,0.162937,29.21,29.21,Sess01_impro02_M010,neutral,2.6,2.7,sad,3,2,neutral,3,3,angry,2,4,neutral,3,3,neutral,3,3,angry,1,1,neutral,3,3,angry,2,2,neutral,3,3,neutral,3,3
338,108.444,109.683,0.007230093,-0.01084514,0.162937,0.162937,29.21,29.23,Sess01_impro02_F008,surprise,2.3,2.9,surprise,2,3,surprise,3,4,angry,2,4,surprise,3,3,surprise,3,3,angry,1,1,neutral,2,3,angry,2,2,surprise,3,3,neutral,2,3
339,109.683,123.792,-0.01084514,0.02892037,0.162937,0.157814,29.23,29.23,Sess01_impro02_M011,neutral,2.3,3,sad,3,2,neutral,3,3,angry,2,5,surprise,3,3,neutral,3,3,angry,1,1,neutral,2,3,angry,1,4,neutral,3,3,neutral,2,3
340,123.792,125.708,0.02892037,-0.1771373,0.157814,0.156533,29.23,29.21,Sess01_impro02_F009,neutral,2.6,2.8,sad,4,2,neutral,2,3,neutral,3,3,neutral,3,3,neutral,4,3,angry,1,1,neutral,3,3,angry,1,4,neutral,3,3,neutral,2,3
341,125.708,127.506,-0.1771373,-0.05784074,0.156533,0.157814,29.21,29.21,Sess01_impro02_M012,neutral,2.4,3,sad,3,3,neutral,3,3,angry,2,4,neutral,3,3,neutral,3,3,angry,1,1,neutral,2,3,angry,1,4,neutral,3,3,neutral,3,3
342,127.506,129.493,-0.05784074,0.01084514,0.157814,0.156533,29.21,29.23,Sess01_impro02_F010,neutral,2.7,3.2,sad,3,4,surprise,3,4,neutral,3,3,neutral,4,3,neutral,4,3,angry,1,1,neutral,3,3,angry,1,4,neutral,3,4,neutral,2,3
343,129.493,144.972,0.01084514,-0.0542257,0.156533,0.157814,29.23,29.23,Sess01_impro02_M013,neutral,2.2,3.1,sad,3,3,neutral,3,3,angry,1,4,surprise,2,3,neutral,3,3,angry,1,1,neutral,4,4,angry,1,4,neutral,3,3,neutral,1,3
344,144.972,153.792,-0.0542257,-0.01446019,0.157814,0.155252,29.23,29.23,Sess01_impro02_F011,neutral,2.6,3,sad,4,3,surprise,2,3,neutral,3,3,neutral,3,3,neutral,4,3,angry,1,1,neutral,4,4,angry,1,4,neutral,3,3,sad,1,3
345,153.792,166.286,-0.01446019,-0.0469956,0.155252,0.179588,29.23,29.25,Sess01_impro02_M014,neutral,2.4,2.9,sad,3,2,neutral,3,3,angry,1,4,neutral,3,3,neutral,3,3,angry,1,1,neutral,3,3,angry,1,4,neutral,3,3,neutral,3,3
346,166.286,169.492,-0.0469956,-0.0542257,0.179588,0.189835,29.25,29.21,Sess01_impro02_F012,neutral,2.5,3.1,surprise,3,2,surprise,3,4,neutral,3,3,neutral,3,3,neutral,3,3,angry,1,1,neutral,3,3,angry,1,4,neutral,3,4,neutral,2,4
347,169.492,175.713,-0.0542257,-0.01807523,0.189835,0.179588,29.21,29.23,Sess01_impro02_M015,neutral,2.4,2.9,sad,3,2,surprise,3,3,angry,1,4,neutral,3,3,neutral,3,3,angry,1,1,neutral,3,3,angry,1,4,neutral,3,3,neutral,3,3
348,175.713,179.629,-0.01807523,-0.1373718,0.179588,0.174465,29.23,29.27,Sess01_impro02_F013,sad,1.9,2.7,sad,2,3,sad,2,2,neutral,3,3,sad,2,3,sad,3,2,angry,1,1,sad,2,3,angry,1,4,neutral,2,3,sad,1,3
349,179.629,188.669,-0.1373718,-0.1084514,0.174465,0.174465,29.27,29.25,Sess01_impro02_M016,neutral,2.1,2.9,sad,3,3,sad,2,2,angry,1,4,sad,2,3,neutral,3,3,angry,1,1,neutral,2,3,angry,1,4,neutral,3,3,neutral,3,3
350,188.669,194.448,-0.1084514,0.01084514,0.174465,0.164218,29.25,29.25,Sess01_impro02_F014,neutral,2.1,2.8,sad,3,3,surprise,2,2,neutral,3,3,sad,2,3,sad,3,3,angry,1,1,neutral,2,3,angry,1,4,neutral,3,3,neutral,1,3
351,194.448,204.639,0.01084514,-0.1012213,0.164218,0.157814,29.25,29.21,Sess01_impro02_M017,sad,2.2,2.9,sad,3,3,sad,2,2,sad,2,4,sad,2,3,sad,3,3,sad,1,1,neutral,2,3,sad,1,4,neutral,3,3,neutral,3,3
352,204.639,209.272,-0.1012213,0.003615046,0.157814,0.162937,29.21,29.19,Sess01_impro02_M018,sad,2.2,2.9,sad,3,3,neutral,2,2,sad,2,4,sad,2,3,neutral,3,3,sad,1,1,sad,2,3,sad,1,4,neutral,3,3,neutral,3,3
353,209.272,212.372,0.003615046,-0.1915975,0.162937,0.151409,29.19,29.17,Sess01_impro02_F015,sad,2,3.5,sad,3,4,surprise,1,4,neutral,3,3,sad,2,3,sad,3,4,sad,1,1,surprise,2,4,sad,1,4,surprise,2,4,neutral,2,4
354,212.372,219.712,-0.1915975,-0.1048364,0.151409,0.151409,29.17,29.19,Sess01_impro02_M019,neutral,2.1,3,sad,3,3,neutral,2,3,sad,1,4,sad,2,3,neutral,3,3,sad,1,1,neutral,3,3,angry,1,4,neutral,2,3,neutral,3,3
355,219.712,220.366,-0.1048364,-0.2747435,0.151409,0.151409,29.19,29.19,Sess01_impro02_F016,sad,2.2,2.9,sad,3,3,neutral,2,2,sad,2,4,sad,2,3,sad,3,2,sad,1,1,neutral,3,3,angry,1,4,neutral,3,4,neutral,2,3
356,220.366,222.91,-0.2747435,0.01446019,0.151409,0.151409,29.19,29.17,Sess01_impro02_M020,sad,2.1,2.9,sad,3,3,neutral,2,2,sad,1,4,sad,2,3,neutral,3,3,sad,1,1,sad,2,3,angry,1,4,neutral,3,3,neutral,3,3
357,222.91,228.415,0.01446019,0.01446019,0.151409,0.146286,29.17,29.13,Sess01_impro02_F017,sad,2.1,2.7,sad,3,3,sad,2,2,neutral,3,3,sad,2,3,sad,3,2,sad,1,1,neutral,2,3,angry,1,4,sad,3,3,sad,1,3
358,228.415,231.684,0.01446019,0.03615047,0.146286,0.148848,29.13,29.13,Sess01_impro02_M021,neutral,2.1,2.9,sad,3,3,neutral,2,2,sad,1,4,sad,2,3,neutral,3,3,sad,1,1,neutral,2,3,angry,1,4,neutral,3,3,neutral,3,3
359,231.684,244.361,0.03615047,-0.03615047,0.148848,0.146286,29.13,29.13,Sess01_impro02_F018,sad,2,2.8,sad,3,3,sad,2,3,neutral,3,3,sad,2,3,sad,3,2,sad,1,1,neutral,2,3,angry,1,4,sad,2,3,sad,1,3
360,244.361,246.969,-0.03615047,-0.09399121,0.146286,0.147567,29.13,29.11,Sess01_impro02_M022,sad,2,2.9,sad,3,3,sad,2,3,sad,1,3,sad,2,3,neutral,3,3,sad,1,1,neutral,2,3,angry,1,4,neutral,2,3,neutral,3,3
361,246.969,255.023,-0.09399121,0.01807523,0.147567,0.142443,29.11,29.09,Sess01_impro02_F019,sad,1.9,2.8,sad,3,3,sad,1,3,neutral,3,3,sad,2,3,sad,3,2,sad,1,1,neutral,2,3,angry,1,4,neutral,2,3,sad,1,3
362,255.023,262.163,0.01807523,-0.03253542,0.142443,0.146286,29.09,29.09,Sess01_impro02_M023,sad,2.1,2.7,sad,3,3,neutral,2,2,sad,1,2,sad,2,3,neutral,3,3,sad,1,1,sad,2,3,angry,1,4,neutral,3,3,neutral,3,3
363,262.163,278.091,-0.03253542,-0.003615046,0.146286,0.15269,29.09,29.05,Sess01_impro02_F020,sad,2.9,2.8,sad,4,3,happy,3,3,neutral,3,3,sad,4,3,sad,4,3,sad,1,1,neutral,4,3,angry,1,4,neutral,3,2,sad,2,3
364,278.091,284.05,-0.003615046,-0.2566683,0.15269,0.145005,29.05,29.05,Sess01_impro02_M024,neutral,3.5,3.1,neutral,4,3,neutral,4,3,sad,2,3,neutral,4,3,neutral,3,3,sad,4,3,neutral,4,3,angry,4,4,neutral,3,3,neutral,3,3
365,284.05,285.873,-0.2566683,-0.01084514,0.145005,0.146286,29.05,29.05,Sess01_impro02_F021,neutral,3.8,3,neutral,4,3,happy,4,3,neutral,3,3,neutral,4,3,neutral,4,3,sad,4,3,neutral,4,3,sad,4,3,neutral,3,3,neutral,4,3
366,285.873,287.511,-0.01084514,-0.06868588,0.146286,0.143724,29.05,29.03,Sess01_impro02_M025,neutral,3.1,3,neutral,4,3,happy,4,3,neutral,2,3,neutral,4,3,neutral,3,3,sad,2,3,neutral,4,3,sad,2,3,neutral,3,3,neutral,3,3
367,287.511,289.825,-0.06868588,-0.1771373,0.143724,0.142443,29.03,29.03,Sess01_impro02_F022,neutral,3.6,3,happy,4,3,happy,5,3,neutral,3,3,neutral,4,3,neutral,4,3,sad,2,3,neutral,4,3,sad,2,3,neutral,4,3,neutral,4,3
368,289.825,296.6,-0.1771373,-0.3361993,0.142443,0.145005,29.03,29.01,Sess01_impro02_M026,neutral,3.4,3.1,happy,5,3,happy,4,3,neutral,2,3,neutral,5,3,neutral,3,3,sad,2,3,happy,4,4,sad,2,3,neutral,4,3,neutral,3,3
369,3.983,7.692,-0.01807523,-0.1626771,0.19624,0.162937,29.23,29.23,Sess01_impro03_M001,neutral,3,3,neutral,3,3,neutral,3,3,neutral,3,3,neutral,3,3,neutral,3,3,neutral,3,3,neutral,3,3,neutral,3,3,neutral,3,3,neutral,3,3
370,7.692,10.084,-0.1626771,-0.1879824,0.162937,0.173184,29.23,29.25,Sess01_impro03_F001,neutral,2.9,3,neutral,3,3,neutral,3,3,neutral,3,3,neutral,3,3,neutral,3,3,neutral,3,3,neutral,3,3,neutral,3,3,neutral,3,3,neutral,2,3
371,10.084,15.509,-0.1879824,-0.05061065,0.173184,0.168061,29.25,29.23,Sess01_impro03_M002,neutral,2.6,3,neutral,3,3,neutral,3,3,neutral,3,3,neutral,3,3,neutral,3,3,neutral,2,3,neutral,3,3,neutral,2,3,neutral,2,3,neutral,2,3
372,15.509,16.407,-0.05061065,-0.05784074,0.168061,0.164218,29.23,29.23,Sess01_impro03_F002,neutral,2.3,2.7,angry,3,2,neutral,2,3,neutral,2,3,neutral,3,3,neutral,2,3,neutral,2,2,neutral,3,3,neutral,2,2,neutral,2,3,neutral,2,3
373,16.407,18.368,-0.05784074,-0.3759648,0.164218,0.160375,29.23,29.23,Sess01_impro03_M003,neutral,2.4,2.8,neutral,3,3,neutral,2,3,neutral,3,3,neutral,3,3,neutral,2,3,neutral,2,2,neutral,3,3,neutral,2,2,neutral,2,3,neutral,2,3
374,18.368,27.756,-0.3759648,0.05784074,0.160375,0.141162,29.23,29.25,Sess01_impro03_F003,angry,2,2.7,angry,2,2,angry,2,3,neutral,2,3,disgust,2,3,angry,2,3,angry,2,2,neutral,2,3,angry,2,2,neutral,2,3,neutral,2,3
375,27.756,33.105,0.05784074,-0.02530533,0.141162,0.133477,29.25,29.23,Sess01_impro03_M004,angry,2.1,2.7,angry,3,2,angry,2,3,neutral,2,3,disgust,2,3,angry,2,3,angry,2,2,neutral,2,3,angry,2,2,neutral,2,3,neutral,2,3
376,33.105,37.903,-0.02530533,-0.03615047,0.133477,0.130915,29.23,29.23,Sess01_impro03_F004,neutral,2,2.7,angry,2,2,neutral,2,3,neutral,2,3,disgust,2,3,angry,2,3,neutral,1,2,neutral,3,3,neutral,2,2,neutral,2,3,neutral,2,3
377,37.903,38.491,-0.03615047,-0.09760625,0.130915,0.127073,29.23,29.23,Sess01_impro03_M005,neutral,2,2.8,neutral,2,3,neutral,2,3,neutral,2,3,disgust,2,3,angry,2,3,neutral,2,2,neutral,2,3,neutral,2,2,neutral,2,3,neutral,2,3
378,38.491,45.063,-0.09760625,-0.1915975,0.127073,0.125792,29.23,29.21,Sess01_impro03_F005,neutral,1.9,2.6,angry,2,2,neutral,2,3,neutral,2,3,disgust,2,3,angry,2,3,neutral,1,1,neutral,2,3,neutral,2,2,neutral,2,3,neutral,2,3
379,45.063,51.559,-0.1915975,0.003615046,0.125792,0.150128,29.21,29.23,Sess01_impro03_M006,neutral,2,2.8,neutral,2,3,neutral,2,3,neutral,2,3,disgust,2,3,angry,2,3,neutral,2,2,neutral,2,3,neutral,2,2,neutral,2,3,neutral,2,3
380,51.559,56.937,0.003615046,-0.08676112,0.150128,0.148848,29.23,29.23,Sess01_impro03_F006,angry,2,2.6,angry,2,2,angry,2,3,angry,2,3,disgust,2,3,angry,2,3,disgust,1,1,neutral,3,3,disgust,2,2,neutral,2,3,neutral,2,3
381,56.937,64.338,-0.08676112,-0.1626771,0.148848,0.124511,29.23,29.27,Sess01_impro03_F007,neutral,1.8,2.6,angry,2,2,neutral,2,3,neutral,2,3,disgust,2,3,neutral,2,3,neutral,1,1,neutral,2,3,neutral,2,2,neutral,2,3,neutral,1,3
382,64.338,73.815,-0.1626771,-0.3361993,0.124511,0.130915,29.27,29.31,Sess01_impro03_M007,neutral,2.1,2.6,surprise,3,1,neutral,2,3,neutral,2,3,disgust,2,3,angry,2,3,neutral,2,2,neutral,2,3,neutral,2,2,neutral,2,3,neutral,2,3
383,73.815,77.213,-0.3361993,0.03976551,0.130915,0.110421,29.31,29.29,Sess01_impro03_F008,angry,1.9,3,angry,3,3,angry,2,3,angry,2,3,angry,2,4,angry,2,3,angry,1,2,neutral,2,3,angry,2,2,neutral,2,4,angry,1,3
384,77.213,87.438,0.03976551,-0.02169028,0.110421,0.118107,29.29,29.37,Sess01_impro03_M008,angry,1.9,2.9,angry,3,3,angry,2,3,angry,2,3,angry,2,4,angry,2,3,angry,1,2,neutral,2,3,angry,2,2,neutral,2,3,neutral,1,3
385,87.438,93.045,-0.02169028,0.05784074,0.118107,0.112983,29.37,29.39,Sess01_impro03_F009,angry,1.9,3.1,angry,3,4,angry,2,4,angry,2,3,angry,2,4,neutral,2,3,angry,1,1,neutral,2,3,angry,2,2,neutral,2,4,angry,1,3
386,93.045,100.182,0.05784074,0.1771373,0.112983,0.112983,29.39,29.37,Sess01_impro03_F010,angry,1.9,3,angry,2,4,angry,2,4,angry,2,3,angry,2,4,angry,2,3,angry,1,1,neutral,2,3,angry,2,2,neutral,2,3,angry,2,3
387,100.182,102.306,0.1771373,0.02892037,0.112983,0.127073,29.37,29.37,Sess01_impro03_M009,angry,2,2.8,neutral,3,3,angry,2,3,angry,2,3,angry,2,4,angry,2,3,angry,1,1,neutral,2,3,angry,2,2,neutral,2,3,neutral,2,3
388,102.306,109.769,0.02892037,-0.3289692,0.127073,0.120668,29.37,29.37,Sess01_impro03_F011,neutral,1.9,2.8,neutral,2,3,neutral,2,3,neutral,2,3,neutral,2,3,neutral,2,3,neutral,2,2,neutral,2,3,neutral,2,2,neutral,2,3,neutral,1,3
389,109.769,111.11,-0.3289692,0.02892037,0.120668,0.119388,29.37,29.35,Sess01_impro03_M010,neutral,2.1,2.8,neutral,3,3,neutral,2,3,neutral,2,3,disgust,2,3,neutral,2,3,neutral,2,2,neutral,2,3,neutral,2,2,neutral,2,3,neutral,2,3
390,111.11,119.379,0.02892037,0.01084514,0.119388,0.121949,29.35,29.37,Sess01_impro03_F012,neutral,2.6,2.9,neutral,2,4,disgust,3,3,neutral,2,3,neutral,3,3,neutral,2,3,neutral,4,2,neutral,2,3,neutral,4,2,neutral,2,3,neutral,2,3
391,119.379,125.322,0.01084514,0.01807523,0.121949,0.133477,29.37,29.37,Sess01_impro03_M011,neutral,2.2,2.8,neutral,3,3,neutral,3,3,neutral,2,3,disgust,2,3,neutral,2,3,neutral,2,2,neutral,2,3,neutral,2,2,neutral,2,3,neutral,2,3
392,125.322,127.093,0.01807523,0.03615047,0.133477,0.280777,29.37,29.37,Sess01_impro03_F013,neutral,2.2,2.7,angry,3,2,neutral,3,3,neutral,2,3,disgust,2,3,neutral,2,3,surprise,2,2,neutral,2,3,surprise,2,2,neutral,2,3,neutral,2,3
393,127.093,142.6,0.03615047,-0.151832,0.280777,,29.37,,Sess01_impro03_M012,neutral,2.1,2.8,neutral,3,3,neutral,3,3,neutral,2,3,disgust,2,3,neutral,2,3,neutral,2,2,neutral,2,3,neutral,2,2,neutral,2,3,neutral,1,3
394,142.6,143.496,-0.151832,0.02530533,,,,,Sess01_impro03_F014,neutral,2.1,2.7,surprise,3,2,angry,3,3,neutral,2,3,disgust,2,3,neutral,2,3,surprise,2,2,neutral,2,3,surprise,2,2,neutral,2,3,neutral,1,3
395,143.496,144.395,0.02530533,-0.06145579,,,,,Sess01_impro03_M013,neutral,2.1,2.7,surprise,3,2,angry,3,3,neutral,2,3,disgust,2,3,neutral,2,3,surprise,2,2,neutral,2,3,surprise,2,2,neutral,2,3,neutral,1,3
396,144.395,145.567,-0.06145579,0.02892037,,,,,Sess01_impro03_F015,neutral,1.9,2.7,neutral,3,3,angry,2,3,neutral,2,3,disgust,2,3,neutral,2,3,disgust,1,2,neutral,2,3,disgust,2,2,neutral,2,2,neutral,1,3
