Numb,Wav,,ECG,,E4-EDA,,E4-TEMP,,Segment ID,Total Evaluation,,,Eval01F,,,Eval02M,,,Eval03F,,,Eval04F,,,Eval05M,,,Eval06M,,,Eval07M,,,Eval08F,,,Eval09M,,,Eval10F,,
298,3.368,6.658,-0.0469956,-0.07230093,0.451929,0.45705,29.59,29.57,Sess02_impro01_M001,neutral,3.2,2.7,happy,4,3,sad,3,2,neutral,3,3,neutral,3,2,neutral,4,3,neutral,3,2,neutral,3,3,neutral,3,3,neutral,3,3,neutral,3,3
299,6.658,7.706,-0.07230093,-0.0542257,0.45705,0.462171,29.57,29.57,Sess02_impro01_F002,neutral,3.1,2.5,happy,4,2,happy,3,2,neutral,3,3,neutral,3,2,neutral,3,3,neutral,3,2,neutral,3,2,neutral,3,3,neutral,3,3,neutral,3,3
300,7.706,9.111,-0.0542257,-0.01084514,0.462171,0.480094,29.57,29.59,Sess02_impro01_M002,neutral,3.4,2.8,happy,4,3,happy,3,2,neutral,3,3,neutral,3,2,neutral,4,3,neutral,3,3,neutral,4,3,happy,3,3,neutral,4,3,neutral,3,3
301,9.111,10.234,-0.01084514,0.02169028,0.480094,0.386636,29.59,29.57,Sess02_impro01_F003,neutral,3.3,2.9,happy,4,3,neutral,3,3,neutral,3,3,neutral,3,2,neutral,4,3,neutral,3,3,neutral,4,3,happy,3,3,neutral,3,3,neutral,3,3
302,10.234,12.72,0.02169028,0.007230093,0.386636,0.499298,29.57,29.57,Sess02_impro01_M003,neutral,3.3,2.7,happy,3,2,happy,3,2,neutral,3,3,neutral,3,2,neutral,4,3,neutral,4,3,neutral,4,3,neutral,3,3,neutral,3,3,neutral,3,3
303,12.72,14.346,0.007230093,0.01446019,0.499298,0.500578,29.57,29.57,Sess02_impro01_M004,neutral,3.5,2.7,happy,4,2,happy,4,2,neutral,3,3,neutral,3,2,neutral,4,3,neutral,4,3,neutral,4,3,neutral,3,3,neutral,3,3,neutral,3,3
304,14.346,22.196,0.01446019,0.01807523,0.500578,0.473693,29.57,29.61,Sess02_impro01_F004,neutral,3.4,2.7,happy,4,2,neutral,3,2,neutral,3,3,neutral,3,2,neutral,4,3,neutral,4,3,neutral,4,3,neutral,3,3,neutral,3,3,neutral,3,3
305,22.196,26.518,0.01807523,0,0.473693,0.468572,29.61,29.57,Sess02_impro01_M005,neutral,3.5,2.7,happy,4,1,happy,4,2,neutral,3,3,neutral,3,2,happy,4,3,happy,4,4,neutral,4,3,neutral,3,3,neutral,3,3,neutral,3,3
306,26.518,30.056,0,0.08676112,0.468572,0.480094,29.57,29.59,Sess02_impro01_F005,happy,3.8,3,happy,4,3,happy,4,3,happy,3,3,happy,3,2,happy,4,3,happy,4,4,happy,4,3,happy,4,3,neutral,4,3,neutral,4,3
307,30.056,35.084,0.08676112,0.03253542,0.480094,0.471133,29.59,29.59,Sess02_impro01_M006,happy;surprise,3.4,2.9,surprise,2,2,surprise,4,3,happy,3,3,surprise,3,3,happy,4,3,surprise,3,3,happy,4,3,happy,4,3,neutral,3,3,neutral,4,3
308,35.084,40.533,0.03253542,0,0.471133,0.449368,29.59,29.59,Sess02_impro01_F006,surprise,2.6,3,surprise,2,3,surprise,3,3,surprise,3,3,surprise,3,3,sad,4,2,surprise,3,3,surprise,2,3,surprise,2,4,neutral,2,3,sad,2,3
309,40.533,42.548,0,-0.01807523,0.449368,0.469852,29.59,29.55,Sess02_impro01_M007,surprise,2.1,3,sad,2,3,surprise,2,3,surprise,2,3,surprise,2,3,sad,3,2,surprise,2,3,surprise,2,3,surprise,2,4,neutral,2,3,sad,2,3
310,42.548,46.498,-0.01807523,-0.01446019,0.469852,0.45577,29.55,29.59,Sess02_impro01_F007,sad,2.3,2.9,sad,2,2,sad,3,3,surprise,3,3,sad,2,3,sad,3,3,neutral,2,3,surprise,2,2,surprise,2,4,neutral,2,3,sad,2,3
311,46.498,50.23,-0.01446019,-0.0469956,0.45577,0.463451,29.59,29.55,Sess02_impro01_M008,sad,2.2,2.8,sad,2,2,sad,3,2,neutral,2,3,sad,2,3,sad,3,3,neutral,2,3,surprise,2,2,surprise,2,4,neutral,2,3,sad,2,3
312,50.23,52.266,-0.0469956,-0.02169028,0.463451,0.482655,29.55,29.57,Sess02_impro01_F008,neutral,2.5,3.1,sad,2,3,sad,3,3,neutral,3,3,sad,2,3,sad,3,3,neutral,2,3,neutral,3,3,surprise,2,4,neutral,3,3,neutral,2,3
313,52.266,57.263,-0.02169028,-0.02169028,0.482655,0.474973,29.57,29.55,Sess02_impro01_M009,neutral,2.8,2.9,sad,3,3,sad,3,3,neutral,3,2,neutral,2,3,sad,3,3,neutral,2,3,neutral,3,3,neutral,3,3,neutral,3,3,neutral,3,3
314,57.263,59.032,-0.02169028,-0.0542257,0.474973,0.478814,29.55,29.53,Sess02_impro01_F009,neutral,2.8,3,sad,3,3,surprise,3,3,neutral,3,3,neutral,2,3,sad,3,3,neutral,2,3,neutral,3,3,neutral,3,3,neutral,3,3,neutral,3,3
315,59.032,60.577,-0.0542257,-0.003615046,0.478814,0.477534,29.53,29.55,Sess02_impro01_M010,neutral,2.8,2.7,angry,3,2,sad,3,2,neutral,3,3,neutral,3,3,sad,3,3,neutral,2,2,sad,2,3,surprise,3,3,neutral,3,3,neutral,3,3
316,60.577,63.341,-0.003615046,-0.003615046,0.477534,0.477534,29.55,29.55,Sess02_impro01_F010,neutral,2.9,2.8,angry,3,2,neutral,4,3,neutral,3,3,neutral,3,3,sad,3,3,neutral,2,2,sad,2,3,neutral,3,3,neutral,3,3,neutral,3,3
317,63.341,73.838,-0.003615046,-0.003615046,0.477534,0.494177,29.55,29.47,Sess02_impro01_M011,neutral,2.6,2.7,angry,2,2,sad,2,2,neutral,3,3,neutral,3,3,sad,3,3,neutral,2,2,sad,2,3,neutral,3,3,neutral,3,3,neutral,3,3
318,73.838,78.176,-0.003615046,-0.06868588,0.494177,0.480094,29.47,29.47,Sess02_impro01_F011,neutral,3.6,3,neutral,4,3,happy,3,3,neutral,3,3,neutral,3,3,neutral,4,3,neutral,3,3,neutral,4,3,happy,4,3,neutral,4,3,neutral,4,3
319,78.176,79.945,-0.06868588,-0.06507084,0.480094,0.480094,29.47,29.45,Sess02_impro01_M012,neutral,3.6,3,neutral,4,3,happy,3,3,neutral,3,3,neutral,4,3,neutral,4,3,neutral,3,3,neutral,4,3,happy,4,3,neutral,3,3,neutral,4,3
320,79.945,82.804,-0.06507084,0.09037616,0.480094,0.480094,29.45,29.45,Sess02_impro01_F012,neutral,3.5,3,neutral,3,3,happy,3,3,neutral,3,3,neutral,4,3,neutral,4,3,neutral,3,3,neutral,4,3,happy,4,3,neutral,3,3,neutral,4,3
321,82.804,86.657,0.09037616,0,0.480094,0.481375,29.45,29.43,Sess02_impro01_M013,neutral,3.7,3,neutral,4,3,happy,4,3,neutral,3,3,neutral,4,3,neutral,4,3,neutral,4,3,neutral,4,3,happy,4,3,neutral,3,3,neutral,3,3
322,86.657,90.583,0,-0.07591598,0.481375,0.514661,29.43,29.41,Sess02_impro01_F013,happy,3.9,3,happy,4,3,happy,4,3,happy,3,3,neutral,4,3,happy,4,3,happy,4,3,happy,4,3,happy,4,3,neutral,4,3,happy,4,3
323,90.583,96.544,-0.07591598,-0.1192965,0.514661,0.527464,29.41,29.41,Sess02_impro01_M014,neutral,3.3,2.9,sad,2,2,sad,3,3,neutral,3,3,sad,2,3,neutral,4,3,sad,3,3,neutral,4,3,happy,4,3,neutral,4,3,neutral,4,3
324,96.544,101.73,-0.1192965,-0.07953102,0.527464,0.541547,29.41,29.35,Sess02_impro01_F014,neutral,3.3,2.9,neutral,3,3,neutral,3,2,neutral,3,3,neutral,4,3,neutral,4,3,neutral,3,3,neutral,4,3,happy,3,3,neutral,3,3,neutral,3,3
325,101.73,105.128,-0.07953102,-0.03253542,0.541547,0.544107,29.35,29.35,Sess02_impro01_M015,neutral,3.3,2.8,surprise,3,2,neutral,3,2,neutral,3,3,neutral,4,3,neutral,4,3,neutral,3,3,neutral,4,3,neutral,3,3,neutral,3,3,neutral,3,3
326,105.128,117.483,-0.03253542,0.007230093,0.544107,0.562031,29.35,29.39,Sess02_impro01_F015,happy,3.8,3.2,happy,4,3,happy,3,4,happy,3,3,neutral,4,3,neutral,4,3,surprise,4,3,neutral,4,3,happy,4,3,happy,4,3,neutral,4,4
327,117.483,119.447,0.007230093,0,0.562031,0.567152,29.39,29.37,Sess02_impro01_M016,happy,4.1,3,happy,4,2,happy,3,2,happy,4,3,happy,5,3,happy,5,4,surprise,4,3,neutral,4,3,happy,4,4,happy,4,3,neutral,4,3
328,119.447,121.578,0,0.03253542,0.567152,0.579954,29.37,29.35,Sess02_impro01_F016,happy,4.2,3,happy,4,2,happy,4,2,happy,4,3,happy,5,3,happy,5,4,neutral,4,3,neutral,4,3,happy,4,4,happy,4,3,neutral,4,3
329,121.578,124.027,0.03253542,-0.03615047,0.579954,0.583795,29.35,29.37,Sess02_impro01_M017,neutral,3.9,3.2,happy,4,3,happy,3,3,neutral,3,3,neutral,5,3,happy,5,4,neutral,4,3,neutral,4,3,happy,4,4,neutral,3,3,neutral,4,3
330,124.027,129.395,-0.03615047,-0.007230093,0.583795,0.585075,29.37,29.35,Sess02_impro01_F017,happy,3.9,3.2,happy,3,3,happy,4,3,neutral,3,3,neutral,5,3,happy,5,4,neutral,4,3,happy,4,3,happy,4,4,surprise,3,3,neutral,4,3
331,129.395,136.374,-0.007230093,-0.007230093,0.585075,0.588916,29.35,29.35,Sess02_impro01_M018,neutral,3.8,3.2,happy,4,3,happy,3,2,neutral,3,3,neutral,4,3,happy,4,4,neutral,4,4,happy,4,3,surprise,4,4,neutral,4,3,neutral,4,3
332,136.374,137.5,-0.007230093,0.02892037,0.588916,0.588916,29.35,29.35,Sess02_impro01_F018,neutral,3.5,3.2,happy,3,3,neutral,3,3,neutral,3,3,neutral,4,3,happy,4,4,neutral,4,3,happy,4,3,happy,4,4,neutral,3,3,neutral,3,3
333,137.5,139.511,0.02892037,0,0.588916,0.614521,29.35,29.35,Sess02_impro01_M019,neutral;happy,3.5,3,happy,4,2,happy,3,2,neutral,3,3,neutral,4,3,happy,4,4,neutral,4,3,happy,4,3,happy,4,4,neutral,3,3,neutral,2,3
334,139.511,143.897,0,-0.01807523,0.614521,0.600438,29.35,29.31,Sess02_impro01_F019,neutral;happy,3.7,3,happy,4,2,happy,3,3,neutral,3,3,neutral,4,3,happy,4,4,neutral,4,3,happy,4,3,happy,4,3,neutral,3,3,neutral,4,3
335,143.897,153.833,-0.01807523,-0.01084514,0.600438,0.604279,29.31,29.33,Sess02_impro01_M020,happy,3.8,3.1,happy,4,3,happy,4,3,happy,3,3,neutral,4,3,happy,4,4,happy,4,3,happy,4,3,happy,4,3,neutral,3,3,happy,4,3
336,153.833,164.167,-0.01084514,-0.09037616,0.604279,0.605559,29.33,29.35,Sess02_impro01_F020,neutral;happy,3.7,2.9,happy,4,2,happy,3,2,neutral,3,3,neutral,4,3,happy,4,4,neutral,4,3,happy,4,3,happy,4,3,neutral,3,3,neutral,4,3
337,164.167,168.335,-0.09037616,0.003615046,0.605559,0.600438,29.35,29.35,Sess02_impro01_M021,neutral,3.4,2.7,neutral,3,1,fear,3,2,neutral,3,3,neutral,3,3,neutral,4,3,neutral,3,3,happy,4,3,happy,4,3,neutral,3,3,neutral,4,3
338,168.335,174.863,0.003615046,-0.1012213,0.600438,0.672132,29.35,29.37,Sess02_impro01_F021,neutral,3.3,2.7,happy,3,1,happy,3,2,neutral,3,3,neutral,3,3,neutral,4,3,neutral,3,3,neutral,4,3,neutral,3,3,neutral,3,3,neutral,4,3
339,174.863,177.328,-0.1012213,0.01446019,0.672132,0.673412,29.37,29.33,Sess02_impro01_M022,neutral,3.3,2.7,happy,3,1,happy,3,2,neutral,3,3,neutral,3,3,happy,4,3,neutral,3,3,neutral,4,3,neutral,3,3,neutral,3,3,neutral,4,3
340,177.328,182.902,0.01446019,-0.0469956,0.673412,0.652928,29.33,29.33,Sess02_impro01_F022,neutral,3.6,2.8,happy,4,1,neutral,3,3,neutral,3,3,neutral,4,3,happy,4,3,neutral,3,3,neutral,4,3,happy,3,3,neutral,4,3,neutral,4,3
341,182.902,185.943,-0.0469956,-0.01084514,0.652928,0.650368,29.33,29.33,Sess02_impro01_M023,neutral,3.3,2.6,happy,3,1,neutral,3,2,neutral,3,3,neutral,3,3,happy,4,3,neutral,3,2,neutral,4,3,happy,3,3,neutral,3,3,neutral,4,3
342,185.943,188.953,-0.01084514,-0.03253542,0.650368,0.645247,29.33,29.35,Sess02_impro01_F023,neutral,3.2,2.6,happy,3,1,neutral,3,2,neutral,3,3,neutral,3,3,neutral,4,3,neutral,3,2,neutral,4,3,disgust,3,3,neutral,3,3,neutral,3,3
343,188.953,190.964,-0.03253542,-0.0469956,0.645247,0.645247,29.35,29.35,Sess02_impro01_M024,neutral,3.4,2.7,angry,3,1,neutral,3,3,neutral,3,3,neutral,4,3,happy,4,3,neutral,3,2,neutral,4,3,neutral,3,3,neutral,3,3,neutral,4,3
344,190.964,196.417,-0.0469956,0.03253542,0.645247,0.647807,29.35,29.35,Sess02_impro01_F024,neutral,3.3,2.5,happy,4,1,neutral,2,2,neutral,3,3,neutral,4,3,happy,4,3,neutral,2,2,neutral,4,3,disgust,3,3,neutral,3,3,angry,4,2
345,196.417,200.421,0.03253542,-0.07591598,0.647807,0.693896,29.35,29.35,Sess02_impro01_M025,neutral;happy,3.5,2.5,happy,4,1,happy,3,2,neutral,3,3,neutral,4,3,happy,4,2,neutral,2,2,neutral,4,3,happy,2,3,neutral,4,3,happy,5,3
346,200.421,203.522,-0.07591598,-0.03976551,0.693896,0.398425,29.35,29.45,Sess02_impro01_F025,neutral,3.3,2.7,happy,4,2,happy,3,3,neutral,3,3,neutral,4,3,happy,4,2,neutral,2,2,neutral,4,3,neutral,2,3,neutral,3,3,neutral,4,3
347,203.522,204.815,-0.03976551,-0.1048364,0.398425,0.32161,29.45,29.43,Sess02_impro01_M026,neutral,3.1,2.5,happy,3,1,angry,3,2,neutral,3,3,neutral,4,3,happy,4,2,neutral,2,2,neutral,4,3,neutral,2,3,neutral,3,3,neutral,3,3
348,204.815,210.243,-0.1048364,0.01446019,0.32161,0.22175,29.43,29.43,Sess02_impro01_F026,neutral,3.2,2.6,angry,3,1,happy,3,2,neutral,3,3,neutral,4,3,happy,4,3,neutral,3,2,neutral,4,3,neutral,2,3,neutral,3,3,neutral,3,3
349,210.243,212.23,0.01446019,0.007230093,0.22175,0.210228,29.43,29.43,Sess02_impro01_M027,neutral,3,2.5,angry,3,1,neutral,2,2,neutral,3,3,neutral,4,3,happy,4,2,neutral,3,2,neutral,3,3,neutral,2,3,neutral,3,3,neutral,3,3
350,212.23,216.035,0.007230093,-0.1084514,0.210228,0.182062,29.43,29.43,Sess02_impro01_F027,neutral,3.4,2.5,happy,4,1,happy,3,2,neutral,3,3,neutral,4,3,happy,4,2,neutral,3,2,neutral,3,3,neutral,2,3,neutral,4,3,neutral,4,3
351,216.035,218.005,-0.1084514,-0.151832,0.182062,0.176941,29.43,29.41,Sess02_impro01_M028,neutral,3.5,2.5,happy,4,1,happy,3,2,neutral,3,3,neutral,4,3,happy,4,2,neutral,3,2,neutral,3,3,happy,3,3,neutral,4,3,neutral,4,3
352,218.005,220.671,-0.151832,0.02530533,0.176941,0.183343,29.41,29.43,Sess02_impro01_F028,neutral,3.2,2.5,happy,3,1,angry,2,2,neutral,3,3,neutral,4,3,happy,4,2,neutral,3,2,neutral,4,3,neutral,3,3,neutral,3,3,neutral,3,3
353,220.671,222.173,0.02530533,-0.007230093,0.183343,0.175661,29.43,29.45,Sess02_impro01_M029,neutral,3.2,2.5,happy,3,1,neutral,3,2,neutral,3,3,neutral,4,3,happy,4,2,neutral,3,2,neutral,3,3,neutral,3,3,neutral,3,3,neutral,3,3
354,222.173,225.178,-0.007230093,-0.007230093,0.175661,0.166699,29.45,29.43,Sess02_impro01_F029,neutral,3.6,2.6,happy,3,1,happy,4,2,neutral,3,3,neutral,4,3,happy,4,2,neutral,4,3,neutral,4,3,neutral,3,3,neutral,3,3,neutral,4,3
355,225.178,226.458,-0.007230093,-0.007230093,0.166699,0.17182,29.43,29.43,Sess02_impro01_M030,neutral,3.2,2.5,angry,4,1,angry,2,2,neutral,3,3,neutral,3,3,happy,4,2,angry,3,2,neutral,3,3,neutral,3,3,neutral,3,3,neutral,4,3
356,226.458,228.304,-0.007230093,0.02169028,0.17182,0.164139,29.43,29.45,Sess02_impro01_F030,neutral,3.1,2.5,neutral,3,1,neutral,3,2,neutral,3,3,neutral,3,3,happy,4,2,neutral,3,2,neutral,3,3,neutral,3,3,neutral,3,3,neutral,3,3
357,228.304,228.775,0.02169028,-0.01446019,0.164139,0.165419,29.45,29.45,Sess02_impro01_M031,neutral,2.8,2.6,neutral,3,2,neutral,2,2,neutral,3,3,neutral,3,3,neutral,4,2,neutral,2,2,neutral,3,3,neutral,2,3,neutral,3,3,neutral,3,3
358,228.775,233.321,-0.01446019,0.6796287,0.165419,0.151336,29.45,29.43,Sess02_impro01_F031,neutral,3,2.3,neutral,4,1,angry,3,1,neutral,3,3,neutral,3,3,neutral,4,2,neutral,2,2,neutral,3,2,neutral,2,3,neutral,3,3,neutral,3,3
359,233.321,234.862,0.6796287,-0.01446019,0.151336,0.189744,29.43,29.41,Sess02_impro01_M032,neutral,3.3,2.7,happy,3,2,neutral,3,3,neutral,3,3,neutral,4,3,neutral,4,2,neutral,4,3,neutral,3,2,neutral,3,3,neutral,3,3,neutral,3,3
360,234.862,236.196,-0.01446019,-0.07591598,0.189744,0.153897,29.41,29.41,Sess02_impro01_F032,neutral,3.4,2.9,neutral,3,3,neutral,3,2,neutral,3,3,neutral,4,4,neutral,4,2,neutral,4,3,neutral,3,2,neutral,3,4,neutral,3,3,neutral,4,3
361,236.196,238.838,-0.07591598,0.01446019,0.153897,0.148776,29.41,29.41,Sess02_impro01_M033,happy,4,3,happy,4,2,happy,4,2,happy,3,3,neutral,5,4,happy,5,2,happy,4,4,neutral,4,3,neutral,3,4,neutral,4,3,happy,4,3
362,238.838,241.913,0.01446019,0.1229116,0.148776,0.146215,29.41,29.39,Sess02_impro01_F033,happy,4.2,3.4,happy,4,1,happy,4,4,happy,4,4,happy,5,4,happy,5,4,happy,4,4,happy,4,3,happy,3,4,happy,4,3,happy,5,3
363,241.913,242.949,0.1229116,-0.08676112,0.146215,0.144935,29.39,29.41,Sess02_impro01_M034,happy,4.4,3.5,happy,4,1,happy,5,4,happy,4,4,happy,5,4,happy,5,4,happy,4,4,happy,4,3,happy,4,4,happy,4,3,happy,5,4
364,242.949,246.055,-0.08676112,-0.01084514,0.144935,0.139814,29.41,29.41,Sess02_impro01_F034,happy,4.2,3.4,happy,4,1,happy,4,4,happy,4,4,happy,5,4,happy,5,4,happy,4,4,happy,4,3,happy,4,4,happy,4,3,happy,4,3
365,246.055,249.714,-0.01084514,-0.03253542,0.139814,0.139814,29.41,29.43,Sess02_impro01_M035,happy,4.2,3.3,happy,4,2,happy,4,3,happy,4,3,happy,5,4,happy,5,4,happy,4,4,happy,4,3,happy,4,4,happy,4,3,neutral,4,3
366,249.714,253.301,-0.03253542,0.3578896,0.139814,0.132133,29.43,29.41,Sess02_impro01_F035,happy,3.9,3.2,surprise,4,2,happy,3,3,happy,3,3,neutral,5,4,happy,4,3,surprise,4,4,happy,4,3,happy,4,4,neutral,4,3,neutral,4,3
367,253.301,255.369,0.3578896,-0.03976551,0.132133,0.127012,29.41,29.41,Sess02_impro01_M036,neutral,3.6,2.9,surprise,4,2,happy,3,2,neutral,3,3,neutral,5,3,happy,4,4,neutral,4,3,neutral,4,3,neutral,4,3,neutral,3,3,angry,2,3
368,255.369,257.566,-0.03976551,-0.003615046,0.127012,0.127012,29.41,29.41,Sess02_impro01_F036,neutral,3.4,2.8,angry,3,1,happy,3,3,neutral,3,3,neutral,4,3,happy,4,4,neutral,3,2,neutral,4,3,neutral,4,3,neutral,3,3,neutral,3,3
369,257.566,258.341,-0.003615046,-0.03253542,0.127012,0.123171,29.41,29.41,Sess02_impro01_M037,neutral,3.3,2.7,angry,4,1,angry,3,2,neutral,3,3,neutral,3,3,happy,4,4,neutral,3,2,neutral,4,3,neutral,4,3,neutral,3,3,neutral,2,3
370,258.341,258.772,-0.03253542,0.02169028,0.123171,0.124451,29.41,29.41,Sess02_impro01_F037,neutral,3.3,2.7,angry,4,1,angry,3,2,neutral,3,3,neutral,3,3,happy,4,4,neutral,3,2,neutral,4,3,neutral,4,3,neutral,3,3,neutral,2,3
371,258.772,263.867,0.02169028,-0.0469956,0.124451,0.144935,29.41,29.43,Sess02_impro01_M038,neutral,3.6,2.9,happy,4,1,happy,3,1,neutral,3,3,neutral,5,3,happy,4,4,neutral,4,3,happy,4,4,neutral,4,4,neutral,3,3,neutral,2,3
372,263.867,265.881,-0.0469956,0,0.144935,0.107808,29.43,29.41,Sess02_impro01_F038,neutral,3.6,3.1,neutral,3,3,neutral,3,2,neutral,3,3,happy,5,3,happy,4,4,neutral,4,3,neutral,4,3,neutral,4,4,neutral,3,3,neutral,3,3
373,265.881,267.381,0,-0.003615046,0.107808,0.137254,29.41,29.41,Sess02_impro01_M039,neutral,3.4,2.7,neutral,3,1,angry,3,2,neutral,3,3,happy,5,3,happy,4,3,neutral,4,3,neutral,3,3,neutral,3,3,neutral,3,3,neutral,3,3
374,267.381,269.302,-0.003615046,-0.09760625,0.137254,0.11805,29.41,29.43,Sess02_impro01_F039,neutral,3.5,2.8,neutral,3,2,angry,3,2,neutral,3,3,happy,5,3,happy,4,3,neutral,4,3,neutral,3,3,neutral,3,3,neutral,3,3,neutral,4,3
375,269.302,270.392,-0.09760625,0.007230093,0.11805,0.123171,29.43,29.43,Sess02_impro01_M040,neutral,3.5,2.7,neutral,3,2,neutral,3,1,neutral,3,3,happy,5,3,happy,4,3,neutral,4,3,neutral,3,3,neutral,3,3,neutral,3,3,neutral,4,3
376,270.392,270.947,0.007230093,0,0.123171,0.125731,29.43,29.43,Sess02_impro01_F040,neutral,3.5,2.7,happy,3,1,neutral,3,2,neutral,3,3,happy,5,3,happy,4,3,neutral,4,3,neutral,3,3,neutral,3,3,neutral,3,3,neutral,4,3
377,270.947,273.372,0,0.03253542,0.125731,0.124451,29.43,29.45,Sess02_impro01_M041,neutral,3.8,2.6,happy,4,1,happy,3,2,neutral,3,3,happy,5,3,happy,4,2,neutral,4,3,neutral,4,3,neutral,3,3,neutral,4,3,neutral,4,3
378,273.372,274.875,0.03253542,0.01446019,0.124451,0.124451,29.45,29.43,Sess02_impro01_F041,neutral;happy,3.8,2.7,happy,4,1,happy,3,3,neutral,3,3,happy,5,3,happy,4,2,neutral,4,3,neutral,4,3,happy,3,3,neutral,4,3,neutral,4,3
379,274.875,276.499,0.01446019,-0.003615046,0.124451,0.123171,29.43,29.43,Sess02_impro01_M042,neutral;happy,3.8,2.6,happy,4,1,happy,3,3,neutral,3,3,happy,5,3,happy,4,2,neutral,4,2,neutral,4,3,happy,3,3,neutral,4,3,neutral,4,3
380,276.499,277.032,-0.003615046,-0.02169028,0.123171,0.124451,29.43,29.45,Sess02_impro01_F042,neutral;happy,3.8,2.7,happy,4,1,happy,3,3,neutral,3,3,happy,5,3,happy,4,3,neutral,4,2,neutral,4,3,happy,3,3,neutral,4,3,neutral,4,3
381,277.032,277.475,-0.02169028,0.01446019,0.124451,0.123171,29.45,29.45,Sess02_impro01_M043,neutral;happy,3.7,2.7,happy,4,1,happy,3,3,neutral,3,3,happy,5,3,happy,4,3,neutral,3,2,neutral,4,3,happy,3,3,neutral,4,3,neutral,4,3
382,277.475,278.001,0.01446019,0.01446019,0.123171,0.125731,29.45,29.45,Sess02_impro01_F043,neutral,3.5,2.6,happy,3,1,happy,3,2,neutral,3,3,neutral,5,3,happy,4,3,neutral,3,2,neutral,4,3,happy,3,3,neutral,3,3,neutral,4,3
383,278.001,278.413,0.01446019,-0.05784074,0.125731,0.121891,29.45,29.45,Sess02_impro01_M044,neutral,3.6,2.7,happy,3,2,happy,3,2,neutral,3,3,neutral,5,3,happy,4,3,neutral,3,2,neutral,4,3,happy,3,3,neutral,4,3,neutral,4,3
384,278.413,280.856,-0.05784074,0.02892037,0.121891,0.124451,29.45,29.45,Sess02_impro01_F044,neutral,3.6,2.6,happy,4,1,happy,3,2,neutral,3,3,neutral,5,3,happy,4,3,neutral,3,2,neutral,4,3,happy,3,3,neutral,4,3,neutral,3,3
385,280.856,282.986,0.02892037,0.003615046,0.124451,0.12061,29.45,29.47,Sess02_impro01_M045,neutral,3.6,2.7,happy,4,1,neutral,3,3,neutral,3,3,neutral,4,3,happy,4,3,neutral,3,2,neutral,4,3,happy,3,3,neutral,4,3,neutral,4,3
386,282.986,286.333,0.003615046,-0.03615047,0.12061,0.121891,29.47,29.47,Sess02_impro01_F045,neutral,3.3,2.7,happy,4,1,neutral,3,3,neutral,3,3,neutral,3,3,happy,4,3,neutral,3,2,neutral,4,3,happy,3,3,neutral,3,3,neutral,3,3
387,286.333,293.327,-0.03615047,-0.02169028,0.121891,0.144935,29.47,29.47,Sess02_impro01_M046,neutral,3.6,2.7,happy,4,2,happy,3,3,neutral,3,3,neutral,4,3,happy,4,2,neutral,3,2,neutral,4,3,happy,3,3,neutral,4,3,neutral,4,3
388,293.327,306.14,-0.02169028,0,0.144935,0.11677,29.47,29.57,Sess02_impro01_F046,neutral,3.6,2.6,happy,4,2,happy,3,2,neutral,3,3,neutral,4,3,happy,4,2,neutral,3,2,neutral,4,3,neutral,3,3,neutral,4,3,neutral,4,3
389,306.14,307.961,0,-0.02892037,0.11677,0.121891,29.57,29.57,Sess02_impro01_M047,neutral,3.2,2.7,happy,3,3,happy,3,3,neutral,3,3,neutral,4,3,happy,4,2,neutral,3,2,neutral,3,2,neutral,3,3,neutral,3,3,neutral,3,3
390,307.961,312.49,-0.02892037,-0.02169028,0.121891,0.11805,29.57,29.57,Sess02_impro01_F047,neutral,3.2,2.5,disgust,3,1,happy,3,2,neutral,3,3,happy,4,3,happy,4,2,neutral,3,3,neutral,3,2,neutral,3,3,neutral,3,3,neutral,3,3
391,312.49,316.67,-0.02169028,-0.007230093,0.11805,0.121891,29.57,29.59,Sess02_impro01_M048,neutral;happy,3.5,2.6,happy,3,1,happy,3,2,neutral,3,3,happy,4,3,happy,4,3,neutral,4,3,neutral,4,2,neutral,3,3,neutral,3,3,happy,4,3
392,316.67,320.465,-0.007230093,0.02530533,0.121891,0.11933,29.59,29.59,Sess02_impro01_F048,neutral,3.5,2.6,happy,3,1,neutral,3,2,neutral,3,3,happy,4,3,happy,4,3,neutral,4,3,neutral,4,2,happy,3,3,neutral,3,3,neutral,4,3
393,320.465,326.45,0.02530533,0,0.11933,0.075802,29.59,29.59,Sess02_impro01_M049,neutral,3.3,2.5,happy,4,2,angry,2,1,neutral,3,3,neutral,3,3,happy,4,3,angry,2,2,neutral,4,2,happy,3,3,neutral,4,3,angry,4,3
394,4.189,6.616,0.01446019,0.02169028,0.184356,0.186917,29.69,29.69,Sess02_impro02_F001,neutral,2.8,2.6,sad,3,3,sad,2,2,neutral,3,3,neutral,2,1,neutral,3,3,neutral,3,2,neutral,3,3,neutral,3,3,neutral,3,3,neutral,3,3
395,6.616,7.984,0.02169028,-0.09399121,0.186917,0.184356,29.69,29.73,Sess02_impro02_M001,neutral,2.6,2.2,sad,3,2,sad,2,2,neutral,3,3,neutral,2,1,neutral,3,1,neutral,3,2,neutral,2,3,neutral,3,3,neutral,3,2,neutral,2,3
